row_id,ID,group,log_eye,logP_c,relative_head_size,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
14,BZCS,Ninth instar,1.0700413316800736,-0.04706249079026503,-0.06942275049219274,0.9875273295271283,0.08251400215294535,0.031046582509560074,0.04620627029352226,0.008721415148902244,1.8072933539475642,FALSE,FALSE,FALSE,FALSE
311,ZSUF,Eighth instar,0.9854435905624718,-0.17435338714477777,0.01260771621496198,0.8901592388235753,0.09528435173889649,0.023304513297379245,0.04612435365440988,0.008591885773207625,2.078712569112051,FALSE,FALSE,FALSE,FALSE
67,GRRD,Female,1.1016077976479082,0.15913822133829725,0.0032314294968481313,1.0178081003558737,0.08379969729203451,0.027555650651081218,0.046199248238401214,0.00792665045520386,1.832156299514531,FALSE,FALSE,FALSE,FALSE
287,XRPL,Eighth instar,0.9685036033210893,-0.00501254182354427,0.03589039322442197,1.0167172250155376,-0.048213621694448316,0.0743638585073588,0.046368855814549415,0.007815278749013771,-1.0804434800826594,FALSE,FALSE,FALSE,FALSE
167,ODLJ,Eighth instar,0.8754687373539001,-0.11793929786468649,0.05810836193597718,0.9580691364151622,-0.08260039906126215,0.026729608626779235,0.04620686581073842,0.007457847858857624,-1.8051688826573697,FALSE,FALSE,FALSE,FALSE
272,WJST,Female,1.0399232923194301,0.1218488331626284,-0.05588353025243984,0.9667009390441895,0.07322235327524063,0.033147693312449086,0.04625967331478097,0.0073645133407936915,1.6055212662333245,FALSE,FALSE,FALSE,FALSE
86,IEPT,Tenth instar,1.1704677257685379,0.1439800866228811,-0.008161941672606194,1.1953827803627146,-0.024915054594176755,0.19499712531269361,0.04643136198697773,0.007235702202115421,-0.5987087101111144,FALSE,TRUE,FALSE,TRUE
25,CVLU,Eighth instar,0.8981267612464839,-0.20252426411147417,-0.03917272947813205,0.836424102720667,0.06170265852581691,0.043138660456801425,0.046316076388551695,0.006948643711050091,1.3599778071170299,FALSE,FALSE,FALSE,FALSE
248,UHRS,Ninth instar,1.0739780077097487,-0.021479031677124283,-0.06923988971636842,1.002466812093924,0.07151119561582475,0.03233124502573815,0.04626906194467662,0.006839757783126502,1.5673396807432518,FALSE,FALSE,FALSE,FALSE
218,RTXD,Eighth instar,0.9662231006223642,-0.03160533941533106,0.0597048525763953,1.015582941795181,-0.049359841172816776,0.06134708289425958,0.04636582478032828,0.006571356173395745,-1.0984332870967495,FALSE,FALSE,FALSE,FALSE
100,JPJT,Female,1.0696982785034674,0.08451984978597449,0.042640857144002425,0.9789949248821728,0.09070335362129467,0.01980765815958314,0.04615694925713483,0.006570234394133234,1.975241224759079,FALSE,FALSE,FALSE,FALSE
113,KEHR,Female,0.945072533299607,0.1562912443263691,0.013438116435993719,1.019829126499282,-0.07475659319967498,0.027266078756414576,0.04625247176011658,0.006238170172120358,-1.6341989230162022,FALSE,FALSE,FALSE,FALSE
221,SBJVC,Ninth instar,1.1259031489040134,-0.10274049412361563,0.18876744356050834,1.1005092438243411,0.02539390507967232,0.1700058005162877,0.04643115357753737,0.006164477339944681,0.6009584029735308,FALSE,TRUE,FALSE,TRUE
127,LHWT,Tenth instar,1.1260653154494105,0.06570971002803394,0.017151965279381003,1.1844650576203137,-0.05839974217090327,0.042417990880372056,0.04633108871100265,0.0061114413671366575,-1.2866943371548927,FALSE,FALSE,FALSE,FALSE
279,WYMS,Eighth instar,0.931376369292196,-0.15130750326478526,0.11539347943603462,0.9753397733044243,-0.04396340401222831,0.06986537942149353,0.04638442921823026,0.006046118822324555,-0.9828129172076172,FALSE,FALSE,FALSE,FALSE
