row_id,ID,group,log_ear_linear,logP_c,relative_foretibia_size,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
24,CVHB,Female,0.4968110374052393,0.03761686357130656,-0.010210209643807693,0.531423104710826,-0.03461206730558669,0.014807392624939932,0.0367936444252978,0.0011254115881187538,-0.9479110599238642,FALSE,FALSE,FALSE,FALSE
13,BYLH,Female,0.6182441980013078,0.11419636432022551,0.0030132769203898902,0.5814270481708612,0.036817149830446594,0.012094870333647636,0.036786572920413145,0.0010344060829067662,1.0069158281817616,FALSE,FALSE,FALSE,FALSE
169,OHZZ,Eighth instar,0.5251485058609445,-0.06010392406970544,0.019142273024502363,0.5034967200185622,0.021651785842382365,0.03291818886522121,0.036826753177468294,0.0010160543702692848,0.5984980481157578,FALSE,FALSE,FALSE,FALSE
178,PBXK,Eighth instar,0.45301917770490185,-0.05921935965997127,-0.030266684652529106,0.4726152336965691,-0.01959605599166725,0.03901101541434058,0.03683060720193,9.988672615925734e-4,-0.54338805838075,FALSE,FALSE,FALSE,FALSE
34,DOCI,Ninth instar,0.5620587895382358,-0.06824910053410682,0.00782535848750015,0.5332106335885775,0.028848155949658394,0.018446926998665972,0.03681031674175052,9.811887711236368e-4,0.7915198062600063,FALSE,FALSE,FALSE,FALSE
159,NLMH,Female,0.5986251292825546,0.09417317001724945,-0.011195216726690129,0.5597207675178435,0.038904361764711126,0.010115875360464379,0.03677946280781084,9.621689579891243e-4,1.0629350755962763,FALSE,FALSE,FALSE,FALSE
266,VNSP,Eighth instar,0.48982052368745843,-0.1190338175580361,0.07111183352875039,0.504233481516691,-0.014412957829232576,0.06482940803769784,0.03683863677604695,9.482363629887101e-4,-0.405142980227492,FALSE,FALSE,FALSE,FALSE
1,ACGN,Female,0.6363528210035138,0.14578243015674164,0.021284723982860975,0.6123425249960055,0.02401029600750826,0.025350499251110957,0.036821922509288826,9.473372535342261e-4,0.6611102719279788,FALSE,FALSE,FALSE,FALSE
216,RQME,Ninth instar,0.5669897162527006,-0.06676321615968228,0.013593651789660315,0.5392708358381383,0.027718880414562275,0.01916177505326366,0.03681323744671568,9.423502323393442e-4,0.7608124601217675,FALSE,FALSE,FALSE,FALSE
9,AZJJ,Female,0.4975509561492224,0.05301403528561699,-0.02337154909803309,0.5287752656915642,-0.031224309542341788,0.015204652967201988,0.0368038798573883,9.412179993671779e-4,-0.8553039403496949,FALSE,FALSE,FALSE,FALSE
21,CHCF,Female,0.5348491392517337,0.1400034591013657,-0.04764842729890843,0.5540248514258153,-0.01917571217408154,0.03814361798735295,0.036831390243490934,9.335217205885299e-4,-0.5314923403250893,FALSE,FALSE,FALSE,FALSE
158,NFZB,Female,0.6033595149969806,0.10997485320857181,-0.010451575908129786,0.5684450786649318,0.034914436332048826,0.012099278194148256,0.03679283147094039,9.305997408295113e-4,0.9548804610540462,FALSE,FALSE,FALSE,FALSE
