"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"b_hind_grouptenth",-0.0631037015562079,-0.063046173,0.0264281531538228,0.0262077993681,-0.1064671925,-0.0196655680000001,1.00021191083565,4361.72131009708,5565.04112757223
"b_hind_groupfemale:logP",0.213849191934079,0.213439395,0.0862055073399973,0.086259795531,0.0706440841,0.3538440105,0.999904973742043,3682.27036376259,5692.53877774939
"b_hind_groupeighth:logP",0.25871139513895,0.258301975,0.0906612517835978,0.088826954496,0.1105172305,0.406596557,1.00003918455072,6135.64317919496,6279.26179612606
"b_hind_groupninth:logP",0.248258863355,0.24808451,0.0876096778749835,0.087550139376,0.1057500755,0.3942671955,1.00054838553468,5783.56057125915,6030.24836971425
"b_hind_grouptenth:logP",0.0514212845889716,0.0526063065,0.134814414130822,0.1329537235908,-0.1708205705,0.2714218695,1.00075776523369,7382.12201428933,6285.0217076668
"b_hind_groupfemale:logH",0.63205025744,0.631983175,0.073331091773107,0.0733997750219999,0.5110294725,0.7531756175,1.00018601558328,3184.4048607095,5368.01278255034
"b_hind_groupeighth:logH",0.34167175077625,0.34100541,0.0594504713794014,0.058814868021,0.2440318115,0.440577008,0.999984488015468,5780.33921708584,6053.54232851532
"b_hind_groupninth:logH",0.36420022567875,0.364922245,0.0564066536171926,0.055490938125,0.27066166,0.456617284,0.999947713905627,6463.44937376103,6409.75834323514
"b_hind_grouptenth:logH",0.530432934015557,0.530299895,0.150474218064221,0.147125870304,0.28452312,0.78069596,1.00043549769082,4205.93290047991,5735.56730824495
"b_earlin_groupfemale",0.148348017595259,0.14827889,0.0528604978491963,0.052550304807,0.06122143905,0.2356853185,1.00054651624534,4358.3509983781,5743.50334633476
"b_earlin_groupeighth",-0.0192769468177016,-0.0193430775,0.0152064155028688,0.0153016558863,-0.04424974415,0.0057265136,0.99994041296471,8458.16785154137,6490.86705037962
"b_earlin_groupninth",0.0024687053835536,0.00246011895,0.00715627462317372,0.00700636626018,-0.00936702182,0.0142312733,1.00076736396687,7681.32239901817,6886.98104955859
"b_earlin_grouptenth",-0.0124137037297207,-0.012402205,0.0398563213524398,0.039899531049,-0.0784988066,0.0532759145,1.00059849212992,5391.77562115198,6194.9528874059
"b_earlin_groupfemale:logP",0.140142330537908,0.139972565,0.129924194887379,0.1303280263887,-0.0714823287,0.356498232,1.00017526220046,4863.90987043047,5760.54621485203
"b_earlin_groupeighth:logP",0.366200958050115,0.366091685,0.137571144083771,0.136782763446,0.1412063765,0.591588201,0.999870772220982,6693.08596014957,6068.42970189638
"b_earlin_groupninth:logP",0.4773110927692,0.477437215,0.133438772752696,0.133656501195,0.2589464815,0.6977529595,1.00067799298201,6383.54953896312,6176.18205011472
"b_earlin_grouptenth:logP",0.298361629587061,0.298411845,0.202629669461731,0.199700030145,-0.03722455225,0.6286945885,1.00023854700953,8122.50242238296,6459.06381857949
"b_earlin_groupfemale:logH",0.395555180539375,0.394817805,0.110677059710314,0.109905182478,0.2136415055,0.5784764565,1.00073890584098,4500.94701409134,5697.21378555113
"b_earlin_groupeighth:logH",0.161436566254472,0.1620394,0.0917911253251846,0.090855040101,0.00820510578500001,0.3126791255,1.00065160699681,6446.39568870716,5874.71851494016
"b_earlin_groupninth:logH",0.129884593304024,0.13020857,0.0870439875754083,0.0878020501659,-0.0123183254,0.27040379,1.00053781883826,7099.7435627321,6971.80271221704
"b_earlin_grouptenth:logH",0.283144752397997,0.282848925,0.227022310561659,0.227053570191,-0.0855179042,0.65868126,1.0004434659568,5200.35443692206,5971.46925887593
"b_eye_groupfemale",-0.00893202662331318,-0.00789732305,0.0555281245202159,0.05505323968977,-0.0995488073,0.08322734265,1.00011429694384,5803.96321612387,5301.09711510467
"b_eye_groupeighth",-0.0360245673757434,-0.0360084125,0.0159121262708568,0.0156194156139,-0.0623843516,-0.00938518265500001,1.00037648732725,11227.689082789,6129.34960383487
"b_eye_groupninth",-0.06405956657325,-0.064071527,0.00767651006801472,0.0077897227296,-0.07655258375,-0.0512977219,0.999843381254016,8955.64814279563,6313.29700512095
"b_eye_grouptenth",-0.117627902493171,-0.117755075,0.0422889156350165,0.042175114485,-0.18765498,-0.0485711882,0.99999888098044,8640.51876319153,5481.12818182004
"b_eye_groupfemale:logP",0.356608225916034,0.35603815,0.135045089535222,0.13349374878,0.134027585,0.578943019,1.0005365489414,6037.10622352971,5995.0475195559
"b_eye_groupeighth:logP",-0.128801448876876,-0.129040095,0.144206044896648,0.1403434504773,-0.3692540335,0.1083650215,1.00082517714143,9647.87350806571,5789.07431023045
"b_eye_groupninth:logP",0.0847690621516113,0.0839727375,0.140410105434417,0.1400700597786,-0.1467144315,0.312983315,1.00086225153697,8668.64588899326,6207.30312079893
"b_eye_grouptenth:logP",0.0590543806729339,0.060062791,0.211861117857975,0.2102280335316,-0.2894414825,0.4079678995,1.00042953422856,11359.2194563949,6185.01907355928
"b_eye_groupfemale:logH",0.400284155544325,0.40155134,0.116150320922986,0.114993673242,0.2092986045,0.5938426105,1.00034302112449,5964.78229119201,5622.9055138265
"b_eye_groupeighth:logH",0.6798252596125,0.679569955,0.0946791434544513,0.0944185062659999,0.523735511,0.836660278,1.00114079442002,8571.83890793644,5394.33325148321
"b_eye_groupninth:logH",0.56059987526625,0.560315525,0.0926884673722446,0.092692285434,0.408137604,0.713325934,1.00008788892547,10077.674872574,6504.84155701333
"b_eye_grouptenth:logH",0.931674054751625,0.933954015,0.239345618977104,0.238359736944,0.5401529825,1.328281945,1.00019032433374,8038.12593892766,5400.18089964653
"sigma_fore",0.028093751654875,0.028085377,0.00113468281866279,0.00116421165,0.0262715174,0.0299875571,0.99997654838545,6860.27550261143,6018.82335700069
"sigma_mid",0.027140329635,0.0271119985,0.00111560406169099,0.0011084814573,0.02534526425,0.0290158163,0.999917718628214,6436.29048141039,6433.44938869297
"sigma_hind",0.02951475933925,0.029467877,0.00119629477149443,0.0011629936941,0.02761504945,0.0315692271,1.00086424280044,9904.537495819,6744.88154995936
"sigma_earlin",0.044953791589,0.04488485,0.00185402312825738,0.00184637147730001,0.0420213819,0.0480824038,0.999983083854642,11582.7056973168,6527.28365749389
"sigma_eye",0.0468616886065,0.0467898845,0.00192962784277023,0.0019250930895,0.04377399145,0.0501834279,1.00084060328801,12666.4895201043,6010.06688147047
"rescor__fore__mid",0.79934813448875,0.80025862,0.020912709485402,0.020775436584,0.7633975335,0.8321634545,0.999986899808781,6833.66064813914,6767.33913114755
"rescor__fore__hind",0.54400223244,0.54510392,0.0403766457001978,0.040356275631,0.475705069,0.608924533,1.00010847427083,8425.70319126133,6743.38178620536
"rescor__mid__hind",0.58300858952,0.584780285,0.0383516019361351,0.0377524000769999,0.5171499745,0.643461984,1.00045184643908,9037.84687326576,6155.68940926954
"rescor__fore__earlin",0.504359969415,0.505470035,0.0424945858073262,0.042726411882,0.431919803,0.572219145,0.999925310886581,9485.81084938448,5620.51553475484
"rescor__mid__earlin",0.41318672213,0.41412645,0.0480371504057181,0.047695805388,0.3309321055,0.4901673755,1.0001476403884,9138.97882993382,6426.40793760886
"rescor__hind__earlin",0.257041549412125,0.257751295,0.0543376548075844,0.0537238345979999,0.165610915,0.344343411,1.00004244067847,9875.997871584,5786.20704646598
"rescor__fore__eye",0.0980045400389219,0.0980217865,0.0556018858453436,0.0556008299196,0.00601482256500001,0.187919,1.00030581741296,11288.3771408988,5339.94746673414
"rescor__mid__eye",0.0501098248780604,0.0506586965,0.0568158994953911,0.0559746430467,-0.04375616345,0.1437732335,1.00067512379272,12833.531459149,5751.94058937779
"rescor__hind__eye",0.0988533560610424,0.098941981,0.0562872750613373,0.057111738684,0.00540870696,0.191100639,1.00128510232532,11843.3572451236,5900.61348497589
"rescor__earlin__eye",0.0255517150871181,0.025641694,0.0575272350449194,0.0577018757532,-0.068303763,0.119815081,1.000057908071,12767.8718141064,5608.71047963716
