"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"b_mid_grouptenth:logP",0.306762844339375,0.30640258,0.131652493902373,0.132899663547,0.08709890405,0.5216143765,1.00013244347042,3575.62613432226,4997.8047761712
"b_hind_groupfemale",-0.0108716104304151,-0.010785164,0.00605449003161753,0.00607362924168,-0.02095333325,-0.001020605855,1.00046901752725,3338.70475296604,4866.39258101281
"b_hind_groupeighth",-0.076993858412625,-0.0769922065,0.0099370014473636,0.00975292012170001,-0.0932981737,-0.0604265967,1.00042643301182,2961.51685998217,4471.56882557597
"b_hind_groupninth",-0.0169084530208356,-0.016918167,0.00536378995341788,0.0054190838772,-0.0257255027,-0.00817511597500001,1.00093550207494,4489.08092840828,5786.11434210433
"b_hind_grouptenth",0.0276205737070687,0.027599622,0.00851541997546946,0.008537507622,0.0138012278,0.04164061265,0.99980607712578,4130.02111730912,5274.94442688419
"b_hind_groupfemale:logP",0.79911535586625,0.799287465,0.0626286074597795,0.062585349624,0.6972659585,0.9012670435,1.0005530670031,3359.70560036806,4817.20161370007
"b_hind_groupeighth:logP",0.64614749483125,0.645403445,0.0726718215215632,0.072586746834,0.526694665,0.765751742,1.00068961767995,2922.46767486544,4530.05856048837
"b_hind_groupninth:logP",0.5542404842575,0.555070655,0.0882808442845204,0.089161940553,0.4078563295,0.6992137735,1.00097330417503,4161.85971732738,5602.74700316284
"b_hind_grouptenth:logP",0.250264460140692,0.247778365,0.144609645065557,0.145345112031,0.0150512526,0.4890021065,1.00017599873433,4172.46723447532,4994.39217771754
"b_earlin_groupfemale",-0.0386342897513,-0.0384840825,0.00780944401776961,0.0077811488538,-0.0516574716,-0.0259616271,1.00045419181472,4675.12075562789,5938.17752928405
"b_earlin_groupeighth",-0.0360578759291114,-0.036006919,0.0125428740178137,0.0127532792394,-0.0566130169,-0.01583613545,1.00079154781529,4414.11681372028,5905.11397847033
"b_earlin_groupninth",0.00638648106550458,0.00643659275,0.0066710528326674,0.00660527573937,-0.00463963893,0.0173355055,1.00013658952365,5726.13757858159,6180.67721215985
"b_earlin_grouptenth",0.036415383790475,0.0363895265,0.0106447086303425,0.0106852694403,0.0191725649,0.05424648485,1.00043445655504,5556.31692027967,5874.93716926115
"b_earlin_groupfemale:logP",0.50593315943625,0.505601455,0.0809218400535505,0.082426466514,0.3734757195,0.638842745,1.00059353757181,4545.4685700104,5511.71741465587
"b_earlin_groupeighth:logP",0.5434729247125,0.542399395,0.0915498045819351,0.0930950930279999,0.394207467,0.6919613885,1.00079767733368,4651.24804866955,5767.8502796521
"b_earlin_groupninth:logP",0.57710643083375,0.577723805,0.109804661619039,0.10996184745,0.395690288,0.759789679,0.99988836593661,5224.87846691963,6082.23853063105
"b_earlin_grouptenth:logP",0.394589045926015,0.39424021,0.178720155995135,0.177137059806,0.103632664,0.691016658,1.00070638412429,5402.95360388667,6385.76958185113
"b_eye_groupfemale",-0.1977055356425,-0.197595775,0.00898347402058492,0.00915865771799996,-0.2124361835,-0.1829849635,1.00006204808038,6224.0460655474,5975.66183689953
"b_eye_groupeighth",-0.10267464787025,-0.103128065,0.0151430071164608,0.015421011858,-0.12695175,-0.0773772639,0.999964143374857,4990.22235532087,5861.93931636113
"b_eye_groupninth",-0.04559312189775,-0.045732537,0.00818157669908808,0.0081297133029,-0.05875810045,-0.0319667008,1.000074280637,7547.53625157851,6005.24200479059
"b_eye_grouptenth",0.0418796286805,0.0417135225,0.0130026859252525,0.0129302816643,0.0204139958,0.0635840083,1.00031366412734,6451.91437765395,5949.92482473096
"b_eye_groupfemale:logP",0.72071018031125,0.72095678,0.0943502846236967,0.095606595189,0.56723925,0.876021359,1.00016237963829,6057.06233150728,5909.22618735382
"b_eye_groupeighth:logP",0.65119414319,0.649369765,0.110003380373067,0.11086341651,0.473488652,0.8335510105,1.00037167422404,5052.14741127337,5863.3123215383
"b_eye_groupninth:logP",0.560662497481,0.5609957,0.134656290296985,0.134862803859,0.338691697,0.779983368,1.00032800083406,7028.85563855102,6171.7628533262
"b_eye_grouptenth:logP",0.412913328596955,0.415272035,0.216674188568692,0.218023164786,0.0534956661,0.76998982,1.00046822370584,6058.73212548294,5902.62530292353
"sigma_fore",0.033504019318625,0.0334540485,0.00133308483324925,0.00132062595,0.0313566679,0.0357562679,1.00031744641199,4471.39603023578,5323.61890046225
"sigma_mid",0.033323999625125,0.03329697,0.00132934400655023,0.0013073663169,0.03117592655,0.03555318895,1.00054767617579,4622.16596309569,5890.00433658358
"sigma_hind",0.036148173530125,0.03610655,0.00143929057500524,0.0014453897052,0.03385535845,0.03857209565,0.999821425774442,6325.91126170374,5657.45440308057
"sigma_earlin",0.04603083700425,0.045990238,0.00187867888281517,0.0019169172918,0.04301058915,0.04916096515,1.00052308345947,10285.1756105607,5959.79601177553
"sigma_eye",0.05484010979875,0.0547517895,0.00223459865469632,0.0022099472514,0.0513331089,0.058666226,0.999764404226527,13080.9159529634,6534.69819002616
"rescor__fore__mid",0.86256644574875,0.863150325,0.0147511439369679,0.014604314235,0.836482443,0.885641652,1.00023792149439,5675.22241278502,6270.69447372758
"rescor__fore__hind",0.67283349377,0.67412346,0.0315662049045787,0.0314679848490001,0.618097643,0.7220429025,1.00013687319954,5869.54427241154,6162.90803635234
"rescor__mid__hind",0.7101892932125,0.71095154,0.0280775442838153,0.0277447685340001,0.6629414795,0.754351631,1.00004873333498,6904.65326261815,6424.67963324722
"rescor__fore__earlin",0.52568916744875,0.52731466,0.0412198956716418,0.041769615972,0.45681749,0.59127368,1.00035302882509,8734.27462675331,6062.72645162465
"rescor__mid__earlin",0.449410547665,0.45110777,0.0446039383080845,0.044030959035,0.3746691695,0.5206520985,1.00127053799106,8256.55211038005,6416.68453981974
"rescor__hind__earlin",0.33891253485125,0.340056425,0.0499817597821163,0.050668574061,0.2551803035,0.4182412505,1.00000228002584,8756.12382844683,6198.4421215661
"rescor__fore__eye",0.34081618326125,0.34143791,0.048996543746752,0.049547906373,0.2582692995,0.4198342405,1.00001629604581,10259.2527103541,5733.75821136951
"rescor__mid__eye",0.32955564142125,0.3294036,0.0493406500653252,0.050205291213,0.247924147,0.409327081,0.999837164107976,10295.0369114588,6112.22406776078
"rescor__hind__eye",0.34185925191,0.342942505,0.0495172377461901,0.049950187644,0.259724059,0.4214531675,1.00078123965571,10782.5160883918,6248.07026441452
"rescor__earlin__eye",0.119221934450542,0.118741525,0.0555111027790785,0.0562690718394,0.0275309728,0.2090756245,0.999949433539695,9963.4859930754,6488.44067709863
