"source","quantity","bayesian_median","bayesian_lower_95","bayesian_upper_95","frequentist_estimate","frequentist_lower_95","frequentist_upper_95","posterior_probability_positive","frequentist_p"
"morphology_prior2_morph_contrasts.csv","fore: tenth_minus_female",0.156753882,0.13753184015,0.175927346325,0.15655566157458,0.137207801298512,0.175903521850648,1,6.69750438100037e-42
"morphology_prior2_morph_contrasts.csv","mid: eighth_minus_tenth",-0.092149306,-0.11625165115,-0.06847009395,-0.0918024371697587,-0.115774798552807,-0.06783007578671,0,5.64784032144299e-13
"morphology_prior2_morph_contrasts.csv","mid: ninth_minus_midpoint",0.0036674925,-0.0117906712575,0.0190108589125,0.00381802820075142,-0.0116137448638778,0.0192498012653807,0.685,0.626705186773493
"morphology_prior2_morph_contrasts.csv","mid: tenth_minus_female",0.1148311155,0.0960123494,0.133540772,0.114680025754876,0.0954459612411125,0.133914090268639,1,1.8508531842124e-26
"morphology_prior2_morph_contrasts.csv","hind: eighth_minus_tenth",-0.1028267825,-0.12863292435,-0.077257544075,-0.102395041882447,-0.128289955165335,-0.0765001285995602,0,1.139313950615e-13
"morphology_prior2_morph_contrasts.csv","hind: ninth_minus_midpoint",0.0082185645,-0.008775839,0.02430131175,0.00811221923757896,-0.00855716176017027,0.0247816002353282,0.832125,0.339003121981288
"morphology_prior2_morph_contrasts.csv","hind: tenth_minus_female",0.03836048675,0.0178198727175,0.05924968655,0.0385223225444016,0.0177457113168756,0.0592989337719277,0.999875,0.000310394477156472
"morphology_prior2_morph_contrasts.csv","earlin: eighth_minus_tenth",-0.0709684475,-0.104437657575,-0.0384928309925,-0.0700715553561987,-0.102827854127452,-0.0373152565849458,0,3.37669456396914e-05
"morphology_prior2_morph_contrasts.csv","earlin: ninth_minus_midpoint",0.00623082565,-0.0141440670655,0.026996462025,0.00659079684336179,-0.0144954766779697,0.0276770703646932,0.723375,0.538970310305358
"morphology_prior2_morph_contrasts.csv","earlin: tenth_minus_female",0.075209116,0.04924899475,0.10171378755,0.0748143981329113,0.048532599951615,0.101096196314208,1,4.76756413139605e-08
"morphology_prior2_morph_contrasts.csv","eye: eighth_minus_tenth",-0.1422879105,-0.180835115175,-0.103233743525,-0.1411753320607,-0.180092335938907,-0.102258328182494,0,7.01505624857081e-12
"morphology_prior2_morph_contrasts.csv","eye: ninth_minus_midpoint",-0.0147557035,-0.04021505015,0.0103294048125,-0.0145730815009074,-0.0396251972523597,0.010479034250545,0.123,0.253235143108986
"morphology_prior2_morph_contrasts.csv","eye: tenth_minus_female",0.239375676,0.207242946925,0.27009794065,0.239129587398881,0.207904788501718,0.270354386296043,1,1.09627474397329e-38
