ID,sex,morph,pronotum,head_length,head_width,forefemur,foretibia,midfemur,midtibia,hindfemur,hindtibia,ear,eye,group,foreleg,midleg,hindleg,head_size,ear_linear,logP_c,log_head_size,log_foreleg,log_midleg,log_hindleg,log_foretibia,log_ear_linear,log_eye,current_label,legacy_2010_label,differs_from_2010,distance_to_inferred_cutpoint,within_0_25_mm,within_0_50_mm
RWGW,m,eighth,6.105,15.679,8.506,11.1135,11.936,10.4625,12.036,16.186,17.435499999999998,2.593,2.6405000000000003,Eighth instar,23.049500000000002,22.4985,33.6215,11.54840136122745,1.6102794788483148,-0.1649729184593416,2.4465470171048778,3.1376440772334138,3.1134486403213866,3.5151657432850136,2.479559043461405,0.47640775327826373,0.9709682931648509,Eighth instar,Eighth instar,FALSE,2.8209999999999997,FALSE,FALSE
SBJV,m,tenth,7.486,26.997,12.715,13.6935,14.145,12.146,13.9865,19.179499999999997,20.728,3.3015,3.2845,Tenth instar,27.8385,26.1325,39.9075,18.527462184551883,1.8170030269650075,0.0389535834602277,2.9192540737970023,3.326419954704332,3.263179750424725,3.686564276156497,2.6493612047535304,0.5971884553262444,1.1892144333503907,Tenth instar,Tenth instar,FALSE,2.8470000000000013,FALSE,FALSE
SBJVC,m,ninth,6.497,23.893,12.284,13.3365,13.358,12.382,13.331499999999998,19.18,21.249,3.1325000000000003,3.083,Ninth instar,26.694499999999998,25.713499999999996,40.429,17.13188874584469,1.769887002042786,-0.10274049412361563,2.840941565793485,3.2844575516774692,3.247016145812511,3.699547349238451,2.592115456303444,0.5709157038940432,1.1259031489040134,Ninth instar,Ninth instar,FALSE,0.2569999999999979,FALSE,TRUE
SCBI,m,tenth,8.018,26.219,13.339,14.0855,14.683,12.708,14.482,19.556,22.0385,3.7305,3.416,Tenth instar,28.7685,27.189999999999998,41.5945,18.701209613284377,1.9314502323383846,0.10760798819830586,2.9285882069709164,3.359281038560864,3.3028492586443794,3.72796794698804,2.6866903619808005,0.658271136464716,1.2284702759263235,Tenth instar,Tenth instar,FALSE,2.0690000000000026,FALSE,FALSE
SCXD,m,ninth,7.215,20.147,10.41,11.892,13.155,11.091,12.686,17.4755,18.2585,3.0454999999999997,2.613,Ninth instar,25.046999999999997,23.777,35.734,14.482067186696794,1.7451360978445205,0.0020811662038244805,2.672911138280325,3.220754059879973,3.1687187268702655,3.5761026165109757,2.576801914492256,0.5568325456472011,0.9604989865384754,Ninth instar,Ninth instar,FALSE,1.6469999999999985,FALSE,FALSE
SDBA,m,ninth,6.925,20.561,10.144,12.616,12.8805,11.6105,12.551,18.5615,19.6385,2.7190000000000003,2.9475,Ninth instar,25.496499999999997,24.1615,38.2,14.441979919664755,1.6489390528457988,-0.03894297394860735,2.6701392376156674,3.2385411878421033,3.1847604572320676,3.6428355156125294,2.555714539798512,0.5001320828251669,1.0809573534293888,Ninth instar,Ninth instar,FALSE,2.061,FALSE,FALSE
SDVC,m,ninth,7.158,22.423,11.32,13.482,13.889,12.565,13.629,19.7995,21.649,2.9765,3.0195,Ninth instar,27.371,26.194,41.448499999999996,15.931991714785694,1.7252536045462998,-0.0058504136781756255,2.7683291452832153,3.3094840587388235,3.2655303769072113,3.7244516927479676,2.631097159934082,0.5453740568056539,1.1050912547658187,Ninth instar,Ninth instar,FALSE,1.7270000000000003,FALSE,FALSE
SGBK,m,ninth,6.939,21.57,10.906,12.9785,13.8335,12.4335,13.7955,19.2225,20.5245,3.5655,3.098,Ninth instar,26.812,26.229,39.747,15.337614547249517,1.8882531609929851,-0.036923354104597905,2.7303082784524673,3.2888495484957114,3.266865668866864,3.682534366554096,2.627093186688735,0.6356521482431107,1.130756741994677,Ninth instar,Ninth instar,FALSE,2.5799999999999983,FALSE,FALSE
SMVB,m,eighth,6.867,18.044,9.605,11.9315,12.455,10.919,12.35,15.525,16.313000000000002,2.7065,2.755,Eighth instar,24.386499999999998,23.269,31.838,13.164825103281851,1.6451443705644804,-0.0473536963834702,2.5775485078833347,3.1940297004954985,3.14712200260481,3.4606605449329444,2.5221221487141436,0.4978281436274478,1.0134174426048779,Eighth instar,Eighth instar,FALSE,0.4559999999999995,FALSE,TRUE
SMXT,m,eighth,5.744,12.156,7.891,10.303,10.7595,9.685,10.431,15.433,16.095,1.996,2.2430000000000003,Eighth instar,21.0625,20.116,31.528,9.794028588890273,1.4127986409959488,-0.2259251942760867,2.281772872296722,3.0474942081125804,3.001515518309718,3.4508760398927025,2.3757890852524617,0.34557258894463605,0.8078142555380714,Eighth instar,Eighth instar,FALSE,6.343999999999999,FALSE,FALSE
SNDZ,m,ninth,7.488,19.541,10.706,12.8195,13.6485,11.94,13.488,18.637500000000003,21.3585,3.744,2.551,Ninth instar,26.468,25.427999999999997,39.996,14.463953332336217,1.9349418595916519,0.03922071315328135,2.671659577174498,3.275936456149813,3.235850929074162,3.688779449113603,2.613629625482718,0.6600772793076728,0.9364854391596744,Ninth instar,Ninth instar,FALSE,1.0410000000000004,FALSE,FALSE
SQCA,m,tenth,7.59,25.214,12.477,13.524,14.0355,12.04,13.683,19.8295,21.6225,3.184,3.224,Tenth instar,27.5595,25.723,41.452,17.736828295949646,1.784376641855637,0.052750565385528914,2.875643172618981,3.3163473037457623,3.2473855333139166,3.724536131321971,2.64158983440194,0.5790691339910684,1.170622824644382,Tenth instar,Tenth instar,FALSE,1.064,FALSE,FALSE
SSQG,m,tenth,7.689,25.91,12.393,13.901,14.5805,12.96,14.8785,19.8045,21.711,3.536,2.925,Tenth instar,28.4815,27.838500000000003,41.5155,17.919336762280015,1.8804254837669054,0.06570971002803394,2.885880395828378,3.349254753696162,3.326419954704332,3.7260668514810438,2.679685019545314,0.6314980723876985,1.0732944806838198,Tenth instar,Tenth instar,FALSE,1.7600000000000016,FALSE,FALSE
SVLP,m,ninth,6.834,19.358,10.085,12.5315,12.99,11.806,12.7335,18.0635,20.4315,2.8360000000000003,2.6895,Ninth instar,25.5215,24.539499999999997,38.495000000000005,13.972309401097588,1.6840427548016708,-0.0521708723289096,2.637077471066536,3.239521234178731,3.200284064177069,3.650528362730013,2.5641798306825083,0.5211973043349406,0.9893553027311601,Ninth instar,Ninth instar,FALSE,0.8580000000000005,FALSE,FALSE
SYKW,m,tenth,7.078,25.874,12.88,14.0205,14.459,12.8175,14.418,19.7595,22.225499999999997,3.6535,3.3525,Tenth instar,28.4795,27.235500000000002,41.985,18.25533127609576,1.9114130898369406,-0.017089644098738033,2.9044571620859587,3.349184530209888,3.3045212693966945,3.7373124116355263,2.671317058045989,0.6478428061245678,1.2097063361736966,Tenth instar,Tenth instar,FALSE,1.7240000000000002,FALSE,FALSE
TABC,m,ninth,7.063,20.5,10.691,12.253,12.7985,11.7015,12.872,18.2955,20.46,2.507,2.8760000000000003,Ninth instar,25.0515,24.5735,38.7555,14.804239257726147,1.5833508770957876,-0.01921113559522447,2.694913576087863,3.220933705977645,3.2016686265304797,3.657272681211339,2.54932797655858,0.45954340958807816,1.0564004398588003,Ninth instar,Ninth instar,FALSE,2,FALSE,FALSE
TKBC,m,ninth,7.242,23.755,12.282,12.856,13.011500000000002,12.0055,13.152,19.136000000000003,21.079,2.5615,2.8065,Ninth instar,25.8675,25.1575,40.215,17.080951671379438,1.6004686813555584,0.00581638532143991,2.837963905273046,3.2529873544969687,3.2251560628253513,3.6942400603560324,2.56583358180456,0.47029651219855995,1.031938155400117,Ninth instar,Ninth instar,FALSE,0.3949999999999996,FALSE,TRUE
TKSH,m,ninth,7.189,21.423,11.301,13.167,13.388,12.132,13.7945,19.6005,22.3575,2.6975,3.115,Ninth instar,26.555,25.926499999999997,41.958,15.559605489857383,1.6424067705656842,-0.0015289460202752014,2.7446781643065483,3.2792180538743625,3.255265611651069,3.7366691179497846,2.59435878334908,0.4961627090750763,1.1362291522394166,Ninth instar,Ninth instar,FALSE,2.7270000000000003,FALSE,FALSE
TSNP,m,tenth,7.302,24.837,12.365,13.0085,13.6805,12.331499999999998,13.694,19.0585,21.1635,2.8979999999999997,3.1710000000000003,Tenth instar,26.689,26.0255,40.221999999999994,17.52454007955701,1.7023513150933327,0.014067257211435535,2.8636021888990792,3.2842514954983333,3.259076826612348,3.694414109612411,2.6159714612340825,0.5320104219492452,1.1540469955562103,Tenth instar,Tenth instar,FALSE,0.6870000000000012,FALSE,FALSE
TWQN,m,eighth,6.038,15.802,8.783,11.053,11.559,10.716,11.601,16.979,NA,2.495,2.4524999999999997,Eighth instar,22.612000000000002,22.317,NA,11.780872887863614,1.5795568998931315,-0.17600819473736262,2.466477274617761,3.1184807388130444,3.105348719877314,NA,2.44746435431213,0.45714436460174107,0.897107912457381,Eighth instar,Eighth instar,FALSE,2.6980000000000004,FALSE,FALSE
TYRB,m,eighth,7.488,16.907,9.596,12.237,12.459,11.1215,12.2455,18.244999999999997,18.698,3.157,2.5415,Eighth instar,24.695999999999998,23.366999999999997,36.943,12.737329861474107,1.7767948671695335,0.03922071315328135,2.5445370411661385,3.206641287199858,3.151324770605921,3.609376184250992,2.5224432533167263,0.5748111047879273,0.9327544579048201,Eighth instar,Eighth instar,FALSE,1.593,FALSE,FALSE
UHRS,m,ninth,7.047,18.62,10.853,12.5485,13.7635,12.0895,13.2755,18.722,20.312,3.181,2.927,Ninth instar,26.312,25.365,39.034000000000006,14.215585109308726,1.7835358140502815,-0.021479031677124283,2.6543389056563993,3.270025108886756,3.233370271018653,3.66443306120901,2.6220201606261755,0.5785978063835036,1.0739780077097487,Ninth instar,Eighth instar,TRUE,0.120000000000001,TRUE,TRUE
UKOQ,m,tenth,7.438,26.978,12.939,13.5745,14.244,12.6895,14.102,19.551,21.6545,3.3760000000000003,3.2065,Tenth instar,27.8185,26.7915,41.2055,18.683370734425843,1.8373894524569363,0.03252096948086858,2.927633862690652,3.3257012669970947,3.288084673030511,3.7185717425914278,2.6563357654155313,0.6083457883668554,1.1651799996067806,Tenth instar,Tenth instar,FALSE,2.828000000000003,FALSE,FALSE
ULBD,m,ninth,7.331,22.949,11.905,13.3755,14.3005,12.3235,13.7725,19.3745,21.3795,3.8,2.9225000000000003,Ninth instar,27.676000000000002,26.096,40.754000000000005,16.529000120999456,1.9493588689617927,0.018030906219439924,2.8051164212556503,3.3205656116365647,3.261782045878658,3.707553994378745,2.660294501689564,0.66750053336617,1.0724394143640865,Ninth instar,Ninth instar,FALSE,1.200999999999997,FALSE,FALSE
UNBX,m,eighth,6.437,16.453,9.195,11.173,12.506,10.74,11.986,16.4795,18.2405,2.4145000000000003,2.7125,Eighth instar,23.679000000000002,22.726,34.72,12.299810364391803,1.5538661461013945,-0.1120184329515308,2.5095838447303986,3.1645885793943753,3.1235096434958174,3.5473158897921495,2.5262085291451064,0.4407461131657298,0.9978707188665779,Eighth instar,Eighth instar,FALSE,2.0470000000000006,FALSE,FALSE
UQVJ,m,ninth,6.663,20.062,10.446,12.045,12.117,10.8845,12.559,17.347,19.4805,2.6575,2.6445,Ninth instar,24.162,23.4435,36.8275,14.476451637055263,1.6301840386901107,-0.07751119244160942,2.6725233042377003,3.184781151097372,3.154593270968221,3.6062448487069565,2.4946094252493856,0.4886929156169831,0.9724820115238975,Ninth instar,Ninth instar,FALSE,1.5620000000000012,FALSE,FALSE
UYSP,m,tenth,7.95,26.57,12.62,13.749,13.94,12.6795,13.8095,19.699,20.93,3.4685,3.3545,Tenth instar,27.689,26.489,40.629000000000005,18.311564651880516,1.8623909364040623,0.09909090264423104,2.9075328084423946,3.321035222410119,3.2767295524770503,3.704482097341344,2.6347624053323777,0.6218611119216094,1.2103027280208056,Tenth instar,Tenth instar,FALSE,2.4200000000000017,FALSE,FALSE
VDVI,m,tenth,7.624,26,12.603,14.0195,14.191,13.0485,13.834,20.8075,22.163,3.6395,3.299,Tenth instar,28.210500000000003,26.8825,42.9705,18.101878355574044,1.9077473627291428,0.05722014032989153,2.8960157094384185,3.339694249068106,3.2914755172825445,3.76051383374434,2.6526079608524005,0.6459231547880877,1.1936193922464444,Tenth instar,Tenth instar,FALSE,1.8500000000000014,FALSE,FALSE
VECM,m,ninth,7.074,19.196,10.295,12.039,12.9925,11.2655,12.5845,17.9895,19.339,2.4219999999999997,2.6630000000000003,Ninth instar,25.0315,23.85,37.3285,14.057838382909374,1.5562776101968439,-0.017654935238720748,2.643180132237876,3.220135031734363,3.1717842173343502,3.6197571099600463,2.5643722679004597,0.44229682256545017,0.9794533068317953,Ninth instar,Ninth instar,FALSE,0.6960000000000015,FALSE,FALSE
VFCQ,m,eighth,5.713,15.057,8.296,10.4285,11.4165,10.0935,11.107,16.2835,17.0465,2.683,2.4210000000000003,Eighth instar,21.845,21.200499999999998,33.33,11.176442725661865,1.6379865689315036,-0.23133674627968404,2.4138082351340664,3.083972062403399,3.0540247663055076,3.506457892319648,2.435059677393419,0.49346778572174343,0.8841806779559216,Eighth instar,Eighth instar,FALSE,3.4429999999999996,FALSE,FALSE
VFPH,m,ninth,7.425,24.147,12.393,13.282,13.544,12.5325,13.832,20.076,20.8155,3.007,3.0540000000000003,Ninth instar,26.826,26.3645,40.8915,17.298952887385987,1.7340703561274555,0.030771658666753465,2.850645972931222,3.2893715664798986,3.272018408266287,3.710922217489484,2.6059436448308344,0.550471452003196,1.1164522067964409,Ninth instar,Ninth instar,FALSE,0.0030000000000001137,TRUE,TRUE
VGLK,m,ninth,6.791,20.267,10.42,12.958,13.677,12.207,13.419,18.5555,20.646,3.33,2.7584999999999997,Ninth instar,26.634999999999998,25.626,39.201499999999996,14.532107211275315,1.8248287590894658,-0.05848281989035531,2.6763604919311987,3.2822261403689623,3.2436074610873846,3.668715011370441,2.615715589899414,0.6014861519961762,1.0146870537303483,Ninth instar,Ninth instar,FALSE,1.7669999999999995,FALSE,FALSE
VHBT,m,tenth,8.111,26.878,13.09,13.549,15.029,12.7555,14.2435,20.3195,23.47,3.291,3.286,Tenth instar,28.578,26.999,43.789500000000004,18.757212479470397,1.8141113527013715,0.11914013906619814,2.9315783440233405,3.3526371910467785,3.295799828281404,3.779394062616126,2.7099816679519573,0.5955957349806014,1.1896710196150764,Tenth instar,Tenth instar,FALSE,2.7280000000000015,FALSE,FALSE
VNSP,m,eighth,6.392,18.458,9.43,11.1465,12.7185,10.594,12.268,16.6545,19.1545,2.6635,2.774,Eighth instar,23.865000000000002,22.862000000000002,35.809,13.193139884045799,1.6320232841476252,-0.1190338175580361,2.5796969887443755,3.17241295045786,3.1294761436035867,3.578199258459857,2.54305762643003,0.48982052368745843,1.0202903218926398,Eighth instar,Eighth instar,FALSE,0.04200000000000159,TRUE,TRUE
WDBI,m,ninth,6.52,19.023,10.36,11.7215,12.5945,11.14,12.745,18.188,19.172,2.8514999999999997,2.6334999999999997,Ninth instar,24.316000000000003,23.884999999999998,37.36,14.038457180188995,1.688638504831629,-0.09920665008344809,2.6418005051086704,3.191134569886476,3.1732506468419253,3.620600613360642,2.533260210723602,0.5239225858072282,0.9683137599413069,Ninth instar,Eighth instar,TRUE,0.5229999999999997,FALSE,FALSE
WHVM,m,tenth,7.382,25.282,12.289,13.5615,14.265,12.32,13.5205,18.847,19.8945,3.351,3.087,Tenth instar,27.826500000000003,25.8405,38.7415,17.626414780096376,1.8305736805712027,0.02496357858579712,2.869398616687913,3.3259888040644006,3.2519430285723963,3.656911376898855,2.6578089846654636,0.6046294043775866,1.1271997455200222,Tenth instar,Tenth instar,FALSE,1.1320000000000014,FALSE,FALSE
WKXK,m,ninth,7.255,23.899,11.507,12.704,13.0285,11.956,12.88,18.999,20.545,3.101,2.83,Ninth instar,25.7325,24.836,39.544,16.58329861637907,1.7609656441850305,0.007609860314141459,2.808396081449622,3.2477547844185777,3.212294213502646,3.677413976004658,2.5671392655538035,0.5658623200591559,1.0402767116551463,Ninth instar,Ninth instar,FALSE,0.25099999999999767,FALSE,TRUE
WNVZ,m,ninth,7.017,19.242,10.117,12.021,12.3975,11.1965,12.65,17.118499999999997,18.269,2.8979999999999997,2.635,Ninth instar,24.4185,23.8465,35.387499999999996,13.952466233609025,1.7023513150933327,-0.02574524975185799,2.635656283581413,3.195341041734537,3.1716374560413296,3.566358650438018,2.517494839381152,0.5320104219492452,0.9688831819933256,Ninth instar,Ninth instar,FALSE,0.7420000000000009,FALSE,FALSE
WQOI,m,ninth,7.152,23.9,12.061,13.7635,14.2805,12.68,14.3855,19.9685,22.1175,3.581,3.0615,Ninth instar,28.044,27.0655,42.086,16.978159499780887,1.8923530326025322,-0.006688988150796549,2.8319277827692853,3.3337747053447213,3.2982598541222665,3.7397151438164316,2.6588949703040647,0.6378210455081479,1.1189049919358722,Ninth instar,Ninth instar,FALSE,0.25,TRUE,TRUE
WQRK,m,ninth,7.222,20.953,10.415,12.287,13.2925,11.62,12.995,17.560499999999998,20.431,3.05,2.857,Ninth instar,25.579500000000003,24.615,37.9915,14.772457310820023,1.746424919657298,0.0030508968332563224,2.692764454459953,3.2417912494389416,3.203356013210164,3.637362450494815,2.5871999663963567,0.5575707953096601,1.0497721232486361,Ninth instar,Ninth instar,FALSE,2.4529999999999994,FALSE,FALSE
WSXA,m,eighth,6.222,14.539,8.082,10.975,11.7755,10.655,11.4715,16.576999999999998,17.7815,2.38,2.2355,Eighth instar,22.7505,22.1265,34.3585,10.839935331910427,1.5427248620541512,-0.1459896275465642,2.3832370303027854,3.1245871231774243,3.0967759852060763,3.536849440749858,2.466021101845971,0.4335502438416916,0.8044649166918982,Eighth instar,Eighth instar,FALSE,3.9610000000000003,FALSE,FALSE
WWFJ,m,eighth,6.773,15.47,8.732,10.760000000000002,11.5685,10.1935,11.2315,16.305999999999997,17.351,2.361,2.364,Eighth instar,22.328500000000002,21.425,33.657,11.622565981744307,1.536554587380481,-0.06113690578924302,2.4529485516363363,3.1058638893906734,3.0645584644838437,3.5162210582309372,2.4482858871656,0.4295426290516879,0.8603550995438517,Eighth instar,Eighth instar,FALSE,3.0299999999999994,FALSE,FALSE
WYMS,m,eighth,6.189,17.471,9.43,11.012,11.462,10.053999999999998,11.2275,16.1385,17.2,2.578,2.5380000000000003,Eighth instar,22.474,21.281499999999998,33.338499999999996,12.835557253193178,1.605615146914104,-0.15130750326478526,2.552219230068837,3.1123590854857106,3.057838150711035,3.5067128853087226,2.4390372161295457,0.47350695225849776,0.931376369292196,Eighth instar,Eighth instar,FALSE,1.029,FALSE,FALSE
XMEN,m,eighth,6.713,15.675,8.762,11.167,11.927,10.334,11.722,16.6425,18.069000000000003,2.4185,2.4035,Eighth instar,23.094,22.055999999999997,34.7115,11.719400581941041,1.5551527256189341,-0.07003508106539513,2.461245637955346,3.139572843529664,3.0935846737214954,3.547071044151699,2.478804737596532,0.4415737566404504,0.8769260083518784,Eighth instar,Eighth instar,FALSE,2.8249999999999993,FALSE,FALSE
XOAF,m,ninth,6.989,19.1,10.228,11.5045,12.104,10.282,11.887,17.9925,19.955,2.5895,2.7055,Ninth instar,23.6085,22.169,37.9475,13.976938148249781,1.609192344003662,-0.029743541527017747,2.637408696240762,3.161606816677628,3.0986949166118163,3.636203625518877,2.4935359764860547,0.47573240344090456,0.9952867381006528,Ninth instar,Ninth instar,FALSE,0.6000000000000014,FALSE,FALSE
XQBJ,m,tenth,7.139,25.668,12.88,13.3015,13.4925,12.264,13.3,20.5875,21.4435,3.0919999999999996,3.0975,Tenth instar,26.794,25.564,42.031,18.182514677568665,1.7584083712266612,-0.00850831550168607,2.9004604002822383,3.288177981854794,3.2411851117880355,3.7384074412631336,2.602133975510661,0.5644090653625876,1.1305953345211606,Tenth instar,Tenth instar,FALSE,1.5180000000000007,FALSE,FALSE
XQHC,m,ninth,6.576,18.516,9.762,12.55,13.729,11.5435,12.653,17.843,19.387,3.056,2.7569999999999997,Ninth instar,26.279,24.1965,37.230000000000004,13.444448370981979,1.7481418706729726,-0.09065436826813089,2.5985662603169897,3.268770141142043,3.1862079946038153,3.6171148878846258,2.619510383915468,0.558553435652137,1.0141431320416596,Ninth instar,Eighth instar,TRUE,0.015999999999998238,TRUE,TRUE
XRPL,m,eighth,7.164,18.377,10.717,12.1305,13.0425,11.692,12.789,18.4315,19.7075,3.0645,2.634,Eighth instar,25.173000000000002,24.481,38.138999999999996,14.03375605459921,1.750571335307419,-0.00501254182354427,2.6414655742220736,3.225771991556042,3.1978973064830027,3.641237380636095,2.5682132559144106,0.5599422119718247,0.9685036033210893,Eighth instar,Eighth instar,FALSE,0.12300000000000111,TRUE,TRUE
XVQB,m,ninth,6.811,20.394,10.841,11.683,12.5875,11.1305,12.5125,17.092,19.206000000000003,2.7005,2.5725,Ninth instar,24.2705,23.643,36.298,14.869140997381118,1.6433198106272557,-0.05554207376282827,2.699287991310594,3.1892616210920197,3.163067088039622,3.591762643334209,2.5327042580446806,0.4967184705254043,0.9448781887260675,Ninth instar,Ninth instar,FALSE,1.8939999999999984,FALSE,FALSE
XWCJ,m,eighth,6.176,16.224,8.741,11.819,12.411,10.9715,12.0995,16.4425,17.551000000000002,2.759,2.4385,Eighth instar,24.23,23.071,33.9935,11.908567672058634,1.6610237806846715,-0.15341021329953453,2.4772581135035616,3.1875915348284343,3.1385764175834714,3.526169329869022,2.5185831761473843,0.5074341476175744,0.8913830961679702,Eighth instar,Eighth instar,FALSE,2.276,FALSE,FALSE
YAKT,m,eighth,5.852,13.189,7.468,10.0185,10.938,9.366499999999998,10.915500000000002,16.891,19.0195,2.22,2.2535,Eighth instar,20.9565,20.282,35.9105,9.924487493064818,1.489966442575134,-0.2072975428641317,2.295005187261612,3.0424488607765143,3.0097337931898047,3.581029731839192,2.392242964924581,0.39875359794209403,0.8124845631485659,Eighth instar,Eighth instar,FALSE,5.311,FALSE,FALSE
YBYC,m,ninth,6.919,21.106,10.603,13.077,13.176,11.8805,12.8145,17.740499999999997,19.5885,2.6959999999999997,2.4025,Ninth instar,26.253,24.695,37.32899999999999,14.95950928339563,1.6419500601419033,-0.03980977550533571,2.70534717009628,3.2677802682218036,3.206600793992588,3.6197705044616035,2.5783969928753394,0.49588459652503025,0.8765098618623104,Ninth instar,Ninth instar,FALSE,2.6060000000000016,FALSE,FALSE
YCTD,m,eighth,6.04,14.576,7.82,10.325500000000002,11.547,9.852,10.754,16.204,16.22,2.445,2.3034999999999997,Eighth instar,21.872500000000002,20.606,32.424,10.676343943504255,1.563649577111189,-0.17567701407528613,2.368030447537411,3.0852301399982824,3.0255822955228764,3.4788988893260075,2.4464256629697188,0.4470225614634177,0.8344297053938344,Eighth instar,Eighth instar,FALSE,3.9239999999999995,FALSE,FALSE
YGFO,m,eighth,6.708,17.202,9.184,11.188,11.939,10.685,12.018,16.9855,18.661,2.435,2.7750000000000004,Eighth instar,23.127000000000002,22.703000000000003,35.6465,12.569135531133396,1.5604486534327235,-0.07078018206104719,2.531244247853249,3.141000766145235,3.1224970743454885,3.573650965322563,2.479810352363251,0.44497337826727656,1.0206507471983979,Eighth instar,Eighth instar,FALSE,1.2979999999999983,FALSE,FALSE
YMRF,m,eighth,6.313,16.32,8.967,11.003,12.418,10.1465,11.741,16.615000000000002,17.849,2.438,2.5805,Eighth instar,23.421,21.8875,34.464,12.097166610409232,1.5614096195425466,-0.1314700266365212,2.4929712607529355,3.1536330558062637,3.0859156976119704,3.539915300973978,2.519147032942701,0.44558901552953994,0.9479831786066447,Eighth instar,Eighth instar,FALSE,2.1799999999999997,FALSE,FALSE
YNBA,m,ninth,7.613,19.932,11.51,12.657,12.906,11.882,12.7155,19.479,19.02,3.266,3.1635,Ninth instar,25.563000000000002,24.5975,38.498999999999995,15.14652831509584,1.8072077910411963,0.0557762863020661,2.7177713515764745,3.241145993513929,3.2026448117577835,3.6506322669304336,2.557692319513648,0.5917829972741367,1.151679009604802,Ninth instar,Ninth instar,FALSE,1.4319999999999986,FALSE,FALSE
YSQQ,m,eighth,5.778,14.376,8.27,9.866,11.146,9.7375,11.4235,14.994,16.217,2.324,2.1925,Eighth instar,21.012,21.161,31.211,10.903647096270127,1.5244671200127604,-0.22002342397796615,2.389097329258429,3.045093703091715,3.0521598648526345,3.440770596781882,2.4110806891473446,0.4216449194948324,0.785042445264201,Eighth instar,Eighth instar,FALSE,4.1240000000000006,FALSE,FALSE
YUWR,m,eighth,6.409,16.218,8.652,11.0165,11.9,10.5355,11.915,16.607,18.3865,2.511,2.4124999999999996,Eighth instar,22.9165,22.450499999999998,34.9935,11.845595637197817,1.5846135175493108,-0.11637777349991985,2.471956122306589,3.1318571751248516,3.1113128856551744,3.555162329956666,2.4765384001174837,0.46034054008772396,0.8806635542310038,Eighth instar,Eighth instar,FALSE,2.282,FALSE,FALSE
YZUH,m,eighth,6.293,15.195,8.306,10.6585,11.34,10.086,11.32,16.4875,16.921,1.969,2.4105,Eighth instar,21.9985,21.406,33.408500000000004,11.234307722329845,1.4032106042928838,-0.13464312147721302,2.418972285788659,3.090974269215648,3.0636712565621838,3.508810358623273,2.428336298299606,0.3387628998284943,0.8798341948635399,Eighth instar,Eighth instar,FALSE,3.3049999999999997,FALSE,FALSE
ZAQJ,m,eighth,6.09,13.583,7.527,10.058,11.008,9.4095,10.5755,14.666,16.2135,2.3535,2.2615,Eighth instar,21.066,19.985,30.8795,10.111342195772034,1.5341121210654716,-0.16743294430020406,2.3136577834463745,3.04766036641435,2.9949819921632868,3.430092533315644,2.398622281190988,0.42795179092953,0.8160283099357607,Eighth instar,Eighth instar,FALSE,4.917,FALSE,FALSE
ZAVH,m,eighth,6.355,15.115,8.541,10.4525,11.387,9.8705,11.1555,16.3965,17.253999999999998,2.2285,2.3505000000000003,Eighth instar,21.8395,21.026,33.650499999999994,11.362095537355774,1.4928161306738348,-0.12483912138059217,2.430282862597716,3.0837202568417443,3.045759767153639,3.5160279148213553,2.432472353828468,0.40066435670223666,0.8546280714820482,Eighth instar,Eighth instar,FALSE,3.385,FALSE,FALSE
ZFKD,m,eighth,6.225,16.372,8.969,10.293500000000002,11.4195,9.736999999999998,11.072500000000002,15.452,17.231,2.302,2.484,Eighth instar,21.713,20.8095,32.683,12.117774878252195,1.5172343260024141,-0.14550758367123828,2.4946733728830113,3.077911159511635,3.035409613206753,3.4868550650441135,2.43532242043224,0.4168891551498454,0.9098701640712323,Eighth instar,Eighth instar,FALSE,2.128,FALSE,FALSE
ZFXN,m,ninth,7.041,21.004,10.869,12.6635,13.9395,11.6935,13.392,18.394,20.876,3.1995,2.6340000000000003,Ninth instar,26.603,25.0855,39.269999999999996,15.109350614768328,1.7887146222916612,-0.022330820485013447,2.7153137981783315,3.281023991383134,3.2222899899679884,3.670460868589918,2.6347265366833668,0.581497273798689,0.9685036033210894,Ninth instar,Ninth instar,FALSE,2.5040000000000013,FALSE,FALSE
ZIER,m,tenth,7.789,26.584,12.816,13.5485,13.643,12.7115,13.5685,19.946,21.2905,2.8680000000000003,3.2475,Tenth instar,27.1915,26.28,41.23650000000001,18.458075305946718,1.693517050401324,0.0786314559158019,2.915501960689148,3.3029044244636516,3.26880819361641,3.7193237864880113,2.6132265695807373,0.5268074613686871,1.1778854695626175,Tenth instar,Tenth instar,FALSE,2.434000000000001,FALSE,FALSE
ZRDE,m,ninth,7.122,24.105,11.822,13.4945,13.967,12.257,13.8105,19.2475,21.3265,3.1304999999999996,3.061,Ninth instar,27.4615,26.0675,40.574,16.88103403230975,1.769321904007295,-0.010892441166423739,2.8261907451298818,3.3127850237568977,3.260689327681611,3.7031274673791374,2.6366974043236344,0.570596368101614,1.1187416599632753,Ninth instar,Ninth instar,FALSE,0.04499999999999815,TRUE,TRUE
