row_id,ID,group,log_eye,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
265,VJTT,female,0.9321640810304452,0.12197178146302323,0.9892771637747236,-0.0571130827442784,0.013818094878461402,0.054517270217757506,0.0019484372863734591,-1.0547332546800463,FALSE,FALSE,FALSE,FALSE
306,ZAVH,eighth,0.8546280714820482,-0.12483912138059217,0.9139191904725865,-0.059291118990538294,0.012821157811872909,0.0545096222656781,0.0019444464093029208,-1.094403010393076,FALSE,FALSE,FALSE,FALSE
132,LMMX,female,0.9919546357951448,0.043751034026134894,0.9319672653068037,0.05998737048834102,0.012478924903594727,0.05450712195124287,0.001935910129612487,1.1070626286908316,FALSE,FALSE,FALSE,FALSE
287,XRPL,eighth,0.9685036033210893,-0.00501254182354427,0.992233447359513,-0.02372984403842371,0.06912126855427464,0.05459874707784666,0.001888410334270254,-0.45105954926644387,FALSE,TRUE,FALSE,TRUE
202,QYFB,female,0.857813802115179,-0.010330958838365323,0.8923430783542561,-0.03452927623907709,0.033303783208772884,0.05457981298779071,0.0017863625262228133,-0.6440625058234533,FALSE,FALSE,FALSE,FALSE
155,NBFT,ninth,1.015774010359105,0.004434597067865864,1.0564528415184011,-0.04067883115929605,0.02380961765069679,0.05456589564214573,0.001738206700291367,-0.7550691993590667,FALSE,FALSE,FALSE,FALSE
93,JDGM,female,0.9745596399981308,0.15486471056091555,1.013376785533435,-0.03881714553530424,0.02549146459644136,0.054570384908886736,0.0017004027614288461,-0.7211345838991059,FALSE,FALSE,FALSE,FALSE
247,UCYK,female,0.9608816152020302,0.02170713066057295,0.9158163858392264,0.04506522936280377,0.01882028758085334,0.0545546001243097,0.0016691425307751476,0.8343588127237106,FALSE,FALSE,FALSE,FALSE
162,NRVV,eighth,0.9512717007694007,-0.1458289204349288,0.9002010277642559,0.051070673005144784,0.014627383783550626,0.05453719862703956,0.001651923595525925,0.9435325522657707,FALSE,FALSE,FALSE,FALSE
54,FHEO,female,0.9357011253939785,0.12037227327826439,0.9881052540874492,-0.052404128693470664,0.013418157197191092,0.05453307853488359,0.0015916177134648979,-0.9675746842368408,FALSE,FALSE,FALSE,FALSE
121,KVWU,female,0.9305880365749793,0.11617680809167541,0.9850313677881255,-0.05444333121314615,0.012443038680923179,0.054526506788755334,0.0015899103584157209,-1.0047295250682275,FALSE,FALSE,FALSE,FALSE
24,CVHB,female,0.8763017236577919,0.03761686357130656,0.9274729502117611,-0.05117122655396922,0.013946871085422748,0.05453693928355112,0.001579097426196376,-0.9450640015925807,FALSE,FALSE,FALSE,FALSE
272,WJST,female,1.0399232923194301,0.1218488331626284,0.9891870833952422,0.05073620892418795,0.013786801285548024,0.05453830791495253,0.001534048312446347,0.9369537621839253,FALSE,FALSE,FALSE,FALSE
29,DESX,female,1.029440829806811,0.0915151088357733,0.9669625110370125,0.06247831876979848,0.008874480736051522,0.05449823371390068,0.0014826048605587805,1.1509343634064042,FALSE,FALSE,FALSE,FALSE
57,FLUS,female,0.9491450687451022,0.12968720764888375,0.9949300155542998,-0.045784946809197646,0.015965714352289048,0.05455277783112411,0.0014530964384990204,-0.8464535882739191,FALSE,FALSE,FALSE,FALSE
280,XDBU,female,0.8792117236327343,0.03587645212724078,0.926197805107423,-0.046986081474688746,0.014405023924675794,0.05454947076227692,0.001376374420486529,-0.867971646286287,FALSE,FALSE,FALSE,FALSE
75,HEDP,eighth,0.9813291280533774,-0.08247622182423853,0.9416060276550821,0.0397231003982953,0.019770543268736833,0.054568469042260107,0.0013649932280965379,0.7358085244278554,FALSE,FALSE,FALSE,FALSE
