row_id,ID,group,.rownames,log_midleg,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
289,XWCJ,eighth,289,3.1385764175834714,-0.15341021329953453,3.0693172201217482,0.06925919746172315,0.013996947471638009,0.03372026021931293,0.01201895008228008,2.0575042038972815,FALSE,FALSE,FALSE,FALSE
305,ZAQJ,eighth,305,2.9949819921632868,-0.16743294430020406,3.0598911762093595,-0.06490918404607271,0.015230090315767207,0.03374867167905837,0.011515426991937448,-1.9294839524694012,FALSE,FALSE,FALSE,FALSE
143,MJSX,eighth,143,3.0469480649382614,-0.08913484206783706,3.1125229602651023,-0.06557489532684091,0.01455846537402938,0.03374454480013336,0.011219251706418739,-1.948608445865738,FALSE,FALSE,FALSE,FALSE
303,YYNS,female,303,3.226486787869536,0.007472014838700858,3.1625016805499775,0.06398510731955831,0.014977637618462287,0.033754578720071975,0.010998760661370666,1.9017711889635853,FALSE,FALSE,FALSE,FALSE
117,KPNC,female,117,3.0977020471377084,0.0015266119126129407,3.1585051959097545,-0.06080314877204618,0.016086777254202884,0.033773882018793534,0.010691592627723262,-1.808215043026493,FALSE,FALSE,FALSE,FALSE
256,UYSP,tenth,256,3.2767295524770503,0.09909090264423104,3.3195454823458217,-0.04281592986877136,0.03018666517001882,0.03386409721069922,0.010239633289167627,-1.2825187138276033,FALSE,FALSE,FALSE,FALSE
197,QQJU,ninth,197,3.1546145986141827,-0.010611660594594508,3.2192096140852153,-0.06459501547103264,0.013638352314722364,0.03375100298574579,0.010179404479341854,-1.9185950691048383,FALSE,FALSE,FALSE,FALSE
125,LEZS,eighth,125,3.165960162521585,-0.10566920527287205,3.1014086036089985,0.06455155891258668,0.013439384265450872,0.03375131969528796,0.01001336624653377,1.9171109772323984,FALSE,FALSE,FALSE,FALSE
69,GWYL,eighth,69,3.094400445350692,-0.19574457712609528,3.0408601690371087,0.05354027631358349,0.019199643352698276,0.033814245343257124,0.009956987352396357,1.5947503521885154,FALSE,FALSE,FALSE,FALSE
103,JUGA,female,103,3.155978622696088,0.1109697544223367,3.2320725963795525,-0.07609397368346427,0.009655341551083552,0.033672650697654585,0.009920424354217593,-2.2555865083315823,FALSE,FALSE,FALSE,FALSE
