row_id,ID,group,log_head_size,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
211,RJVU,female,2.2666096773813944,0.06492906986348834,2.2950918159786338,-0.02848213859723936,0.009169195590823537,0.048407852684259414,4.050262803724667e-4,-0.5917261016775833,FALSE,FALSE,FALSE,FALSE
118,KSLC,female,2.3446481648461677,0.13831161579751217,2.3641548655397098,-0.0195067006935421,0.018794733289904737,0.0484224923503685,3.9709081579777445e-4,-0.40724125439149766,FALSE,FALSE,FALSE,FALSE
239,TART,female,2.339173868073883,0.08132393782958514,2.3105216373956754,0.02865223067820777,0.008479545243727675,0.04840753901958335,3.7852263947471873e-4,0.5950527704389514,FALSE,FALSE,FALSE,FALSE
155,NBFT,ninth,2.763183320550444,0.004434597067865864,2.746349173048661,0.016834147501783026,0.02380961765069679,0.048425803942456935,3.785048114827042e-4,0.35234794865223795,FALSE,FALSE,FALSE,FALSE
102,JUCL,ninth,2.676096064912888,-0.049686399001247716,2.698792903225685,-0.022696838312796785,0.013367474013560431,0.04841792956705297,3.7815948255691715e-4,-0.4725366858874235,FALSE,FALSE,FALSE,FALSE
38,DUFU,ninth,2.763356669856138,0.004711107507896495,2.746592143541632,0.01676452631450598,0.023952758377132934,0.04842588389415146,3.777480285333227e-4,0.3509164677136466,FALSE,FALSE,FALSE,FALSE
269,WDBI,ninth,2.6418005051086704,-0.09920665008344809,2.65527932082304,-0.013478815714369485,0.03445067875421445,0.048429272897879676,3.588873116924814e-4,-0.28366933178636194,FALSE,FALSE,FALSE,FALSE
204,RBAX,ninth,2.658551179290995,-0.07541224114627787,2.676187534157644,-0.01763635486664894,0.02066609185221107,0.048424876572303106,3.5827805322334973e-4,-0.3685456712122511,FALSE,FALSE,FALSE,FALSE
5,AKPI,tenth,2.8868113646174445,-0.0011117288526905078,2.877228131919885,0.009583232697559563,0.05837760500592801,0.048432350698160605,3.232381103548811e-4,0.2042309350587967,FALSE,TRUE,FALSE,TRUE
231,SNCY,female,2.361746537948471,0.15164754960913984,2.3767058099918654,-0.014959272043394645,0.024059506266021585,0.048427875837575025,3.0218070555694196e-4,-0.313145858707231,FALSE,FALSE,FALSE,FALSE
179,PFPR,eighth,2.4255565819121765,-0.17435338714477777,2.410242608338015,0.015313973574161643,0.022657575825181922,0.04842751386301103,2.9737297864650445e-4,0.32034090591151265,FALSE,FALSE,FALSE,FALSE
87,IJNE,ninth,2.6319521454814283,-0.11404004937754908,2.6422451715933883,-0.010293026111960035,0.04646440310068166,0.04843188962948676,2.894266157245123e-4,-0.21798293750465128,FALSE,FALSE,FALSE,FALSE
228,SGBK,ninth,2.7303082784524673,-0.036923354104597905,2.710007826286095,0.020300452166372107,0.012678946703989526,0.04842148691504729,2.865388934180287e-4,0.4224977436699735,FALSE,FALSE,FALSE,FALSE
113,KEHR,female,2.3945142806356667,0.1562912443263691,2.3810761641996745,0.013438116435992242,0.026146551953247513,0.04842936559177151,2.661397765572443e-4,0.28160442715542483,FALSE,FALSE,FALSE,FALSE
81,HRBI,eighth,2.4886595303717756,-0.12310969716210862,2.4693515715530023,0.01930795881877323,0.012827445736727878,0.04842283739730334,2.623206894106993e-4,0.4018719638317427,FALSE,FALSE,FALSE,FALSE
78,HNNH,female,2.3478132889634344,0.09682418463553977,2.325109497488878,0.02270379147455648,0.009330377574541983,0.048417991020513515,2.6196548870760327e-4,0.47171734745354527,FALSE,FALSE,FALSE,FALSE
222,SCBI,tenth,2.9285882069709164,0.10760798819830586,2.922122222217752,0.006465984753164289,0.09457551264256997,0.048434094687471015,2.5783944681460137e-4,0.14052592082769014,FALSE,TRUE,FALSE,TRUE
80,HOHH,ninth,2.6783531809004435,-0.052024555846096776,2.6967383583008266,-0.018385177400383146,0.013704388554252019,0.04842402382173915,2.5455808057974323e-4,-0.3828354587613351,FALSE,FALSE,FALSE,FALSE
83,HZFK,eighth,2.4555164730514063,-0.11872097538435988,2.4744139078954768,-0.01889743484407047,0.012949401212323335,0.04842337553128275,2.5373614860758214e-4,-0.3933516986731712,FALSE,FALSE,FALSE,FALSE
