row_id,ID,group,log_foretibia,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
86,IEPT,tenth,2.6874052191249223,0.1439800866228811,2.6992672593274145,-0.011862040202492263,0.19324980519156168,0.033907900307352905,0.004554885904933006,-0.39002617329111183,FALSE,TRUE,FALSE,TRUE
139,LYTH,female,2.584902802946676,0.03962127394373627,2.5299375681827647,0.05496523476391113,0.013442039759699922,0.033767527903995405,0.004548979216502829,1.6342958750071093,FALSE,FALSE,FALSE,FALSE
173,OTIL,female,2.618891064782392,0.07038079676179954,2.5505876053745293,0.06830345940786264,0.008758513818984634,0.033687345443062865,0.004533928764586843,2.0260812851300214,FALSE,FALSE,FALSE,FALSE
48,EMIY,female,2.582789275589868,0.16950833548157784,2.6171356910974155,-0.03434641550754769,0.03280440609314931,0.033857160273991944,0.00451007965671982,-1.031402464187915,FALSE,FALSE,FALSE,FALSE
82,HTCT,ninth,2.519348333343969,-0.04502642260578238,2.575093313137043,-0.05574497979307402,0.012890672295859544,0.0337633513281416,0.004482026230540898,-1.65701726817748,FALSE,FALSE,FALSE,FALSE
64,GLXO,female,2.6432271950582007,0.14410034397375715,2.6000783403476038,0.04314885471059693,0.020947205640766544,0.03382401479899941,0.004435782386024597,1.2878643369505502,FALSE,FALSE,FALSE,FALSE
295,YMRF,eighth,2.519147032942701,-0.1314700266365212,2.4640874780480395,0.0550595548946613,0.013015895069362305,0.03376708017074686,0.004416079944223759,1.636746861371338,FALSE,FALSE,FALSE,FALSE
69,GWYL,eighth,2.4573213156433553,-0.19574457712609528,2.4234730390650654,0.033848276578289926,0.03289477676317532,0.03385886106465198,0.004393093235163804,1.0164911373450143,FALSE,FALSE,FALSE,FALSE
32,DJFZ,tenth,2.7021997874240347,0.05970917023873734,2.6672104259850817,0.034989361438952926,0.030841242151885162,0.03385504571604643,0.004382600237466913,1.0496450309694727,FALSE,FALSE,FALSE,FALSE
127,LHWT,tenth,2.702300369121603,0.06570971002803394,2.6694930439064612,0.03280732521514196,0.03470161664905162,0.03386224482027073,0.00437004601881746,0.9861521688170621,FALSE,FALSE,FALSE,FALSE
33,DNHH,tenth,2.677247291947165,0.01104983618658495,2.6487003132535647,0.028546978693600344,0.04316455654228106,0.033875032248506895,0.004188812197638128,0.8618772626112073,FALSE,FALSE,FALSE,FALSE
305,ZAQJ,eighth,2.398622281190988,-0.16743294430020406,2.4413628737688033,-0.042740592577815484,0.02011912004904236,0.03382583300667937,0.004173124158761393,-1.2751397882012618,FALSE,FALSE,FALSE,FALSE
273,WKXK,ninth,2.5671392655538035,0.007609860314141459,2.604517665497265,-0.03737839994346137,0.02550829659604052,0.033846761423075473,0.004091517302019372,-1.1182413140522294,FALSE,FALSE,FALSE,FALSE
90,IULK,ninth,2.646671128092365,0.03278982282299103,2.6185935851514834,0.028077542940881717,0.04324103580191972,0.033876377863208476,0.004060009236361981,0.8477381543512499,FALSE,FALSE,FALSE,FALSE
240,TKBC,ninth,2.56583358180456,0.00581638532143991,2.6035150901403616,-0.03768150833580153,0.024534042840482776,0.03384569761544796,0.00399134486875715,-1.1267462458493445,FALSE,FALSE,FALSE,FALSE
