row_id,ID,group,.rownames,log_hindleg,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
187,PXBQ,eighth,187,3.5787436660810505,-0.08731445321562004,3.555827437639127,0.022916228441923536,0.018585486123237665,0.03630593173727279,9.628583167987398e-4,0.6377720199909539,FALSE,FALSE,FALSE,FALSE
190,PZMO,eighth,190,3.473657568391416,-0.18382268292022186,3.4922936888675946,-0.018636120476178686,0.027418389722064306,0.03631404813468506,9.565506795804606e-4,-0.5210039789023607,FALSE,FALSE,FALSE,FALSE
40,EAXA,ninth,40,3.6794223765913405,-0.03677925150329653,3.6516732870836153,0.027749089507725255,0.012682275862856925,0.036294766413134824,9.518925597522151e-4,0.76996117843841,FALSE,FALSE,FALSE,FALSE
207,RDRL,eighth,207,3.5509957467505497,-0.06602110109779402,3.5698453767112515,-0.01884962996070172,0.026677772482804476,0.036313685621404274,9.507122010659106e-4,-0.5267724648907238,FALSE,FALSE,FALSE,FALSE
21,CHCF,female,21,3.7688221567871394,0.1400034591013657,3.7904837868168206,-0.021661630029681245,0.019402755754816012,0.03630851217881082,8.996456323758141e-4,-0.6031069834829215,FALSE,FALSE,FALSE,FALSE
204,RBAX,ninth,204,3.6505673280703475,-0.07541224114627787,3.6296724655699597,0.020894862500387745,0.020666091852211077,0.0363100033353967,8.938876460424769e-4,0.5821336165049626,FALSE,FALSE,FALSE,FALSE
30,DFDF,ninth,30,3.6174774329549626,-0.05129329438755059,3.6434077899039004,-0.02593035694893775,0.013592003549398275,0.03629924813439147,8.924716493429598e-4,-0.7198280407538727,FALSE,FALSE,FALSE,FALSE
292,YCTD,eighth,292,3.4788988893260075,-0.17567701407528613,3.4976561836471003,-0.018757294321092743,0.02379159027423559,0.03631389700363412,8.346144445004431e-4,-0.5234165832363582,FALSE,FALSE,FALSE,FALSE
280,XDBU,female,280,3.7304291837707306,0.03587645212724078,3.706215606245574,0.024213577525156627,0.014405023924675804,0.036303206093444285,8.261179734168364e-4,0.6724473362522504,FALSE,FALSE,FALSE,FALSE
240,TKBC,ninth,240,3.6942400603560324,0.00581638532143991,3.6759307678455717,0.01830929251046065,0.02453404284048278,0.036314660629540904,8.212873588411452e-4,0.5111096276693344,FALSE,FALSE,FALSE,FALSE
6,AQZC,eighth,6,3.587829080877163,-0.0646866802607402,3.57072385887258,0.017105222004583087,0.027305774640698208,0.03631661458603,8.023546699533781e-4,0.4781774633538946,FALSE,FALSE,FALSE,FALSE
111,KDQD,female,111,3.8185142021704195,0.1524826227265612,3.8005829574768146,0.017931244693604853,0.024425150373886574,0.0363153026407621,7.840505375666556e-4,0.5005283680869608,FALSE,FALSE,FALSE,FALSE
43,ECJN,tenth,43,3.7053062917994697,0.008298802814695083,3.7179661728878073,-0.012659881088337599,0.04618120103787886,0.03632266688779445,7.730362304673404e-4,-0.357392344134067,FALSE,FALSE,FALSE,FALSE
143,MJSX,eighth,143,3.533847135757619,-0.08913484206783706,3.55462903074308,-0.02078189498546079,0.018062100286408093,0.0363102758660175,7.68736715050338e-4,-0.5782181129392606,FALSE,FALSE,FALSE,FALSE
24,CVHB,female,24,3.684093017379976,0.03761686357130656,3.707624091038316,-0.023531073658340063,0.013946871085422757,0.03630472578598479,7.546868280857794e-4,-0.6533413461238569,FALSE,FALSE,FALSE,FALSE
120,KTNC,female,120,3.707971044369457,0.0752878314015335,3.73811055186783,-0.030139507498372797,0.008543382338214686,0.03628854772718887,7.501737122254798e-4,-0.8345413323533402,FALSE,FALSE,FALSE,FALSE
247,UCYK,female,247,3.674729818509494,0.02170713066057295,3.6947486201617243,-0.020018801652230245,0.018820287580853353,0.03631170721306426,7.44410373911196e-4,-0.5572015990863516,FALSE,FALSE,FALSE,FALSE
46,EFLR,ninth,46,3.610444827784254,-0.07706104613646159,3.628733499555808,-0.01828867177155402,0.02140330801158895,0.03631474591362714,7.103050035405957e-4,-0.5097166867467466,FALSE,FALSE,FALSE,FALSE
13,BYLH,female,13,3.745070733763679,0.11419636432022551,3.7695985526568028,-0.024527818893123943,0.012019920526959197,0.036302564561812294,7.039311919351535e-4,-0.6803515745955245,FALSE,FALSE,FALSE,FALSE
171,ONAU,female,171,3.6819051903766,0.03252096948086858,3.703500072343611,-0.021594881967011315,0.015340313592267134,0.036308735908203625,7.010850718401609e-4,-0.6000069947450725,FALSE,FALSE,FALSE,FALSE
