 ,Label,Length
482,RDRL-2nd leg-right.jpg:0863-2357,12.222
483,RIJE-2nd leg-left.jpg:1893-1572,11.028
484,RIJE-2nd leg-left.jpg:2441-1541,11.875
485,RIJE-2nd leg-right.jpg:2277-1767,10.955
486,RIJE-2nd leg-right.jpg:1775-1629,11.911
487,RIWP-2nd leg-left.jpg:2447-3036,11.978
488,RIWP-2nd leg-left.jpg:1542-3000,13.291
489,RIWP-2nd leg-right.jpg:2081-1874,12.196
490,RIWP-2nd leg-right.jpg:1605-1908,13.164
491,RJGO-2nd leg-left.jpg:1610-1800,11.789
492,RJGO-2nd leg-left.jpg:1943-1751,13.249
493,RJVU-2nd leg-left.jpg:1059-1757,11.274
494,RJVU-2nd leg-left.jpg:1775-1833,12.574
495,RJVU-2nd leg-right.jpg:1541-2060,11.387
496,RJVU-2nd leg-right.jpg:0903-2418,12.636
497,RMQE-2nd leg-left.jpg:1085-1937,11.75
498,RMQE-2nd leg-left.jpg:1748-1886,12.936
499,RMQE-2nd leg-right.jpg:1469-1247,11.585
500,RMQE-2nd leg-right.jpg:1061-1661,12.919
501,RNCJ-2nd leg-left.jpg:1977-2721,11.433
502,RNCJ-2nd leg-left.jpg:1520-2870,12.393
503,RNCJ-2nd leg-right.jpg:1785-2468,11.569
504,RNCJ-2nd leg-right.jpg:1334-2400,12.087
505,RNFD-2nd leg-left.jpg:1610-3263,13.166
506,RNFD-2nd leg-left.jpg:2084-3209,13.618
507,RNFD-2nd leg-right.jpg:2238-3359,13.259
508,RNFD-2nd leg-right.jpg:1796-3468,13.641
509,RPNA-2nd leg-left.jpg:1436-2010,10.672
510,RPNA-2nd leg-left.jpg:1793-1980,11.47
511,RPNA-2nd leg-right.jpg:1236-1817,10.851
512,RPNA-2nd leg-right.jpg:0888-1961,11.518
513,RQME-2nd leg-left.jpg:1215-1979,11.552
514,RQME-2nd leg-left.jpg:1760-1929,12.892
515,RQME-2nd leg-right.jpg:1421-1793,11.515
516,RQME-2nd leg-right.jpg:1053-2192,12.99
517,RSFE-2nd leg-left.jpg:1677-3594,12.454
518,RSFE-2nd leg-left.jpg:0383-2627,13.94
519,RSFE-2nd leg-right.jpg:1665-3831,12.665
520,RSFE-2nd leg-right.jpg:2268-3203,13.934
521,RTXD-2nd leg-left.jpg:1367-2769,11.76
522,RTXD-2nd leg-left.jpg:2094-2814,13.32
523,RTXD-2nd leg-right.jpg:1133-3132,11.863
524,RTXD-2nd leg-right.jpg:1887-2615,13.287
525,RWGW-2nd leg-left.jpg:1236-2057,10.571
526,RWGW-2nd leg-left.jpg:1632-2031,12.101
527,RWGW-2nd leg-right.jpg:1799-2289,10.354
528,RWGW-2nd leg-right.jpg:1596-2639,11.971
529,SBJV-2nd leg-left.jpg:1373-3689,12.396
530,SBJV-2nd leg-left.jpg:2634-3594,14.04
531,SBJV-2nd leg-right.jpg:1457-4032,11.896
532,SBJV-2nd leg-right.jpg:1281-2147,13.933
533,SBJVC-2nd leg-left.jpg:1899-2774,12.261
534,SBJVC-2nd leg-left.jpg:1401-2454,13.248
535,SBJVC-2nd leg-right.jpg:1797-1731,12.503
536,SBJVC-2nd leg-right.jpg:1418-1974,13.415
537,SCBI-2nd leg-left.jpg:1271-2303,12.659
538,SCBI-2nd leg-left.jpg:1712-2286,14.423
539,SCBI-2nd leg-right.jpg:1602-1634,12.757
540,SCBI-2nd leg-right.jpg:1169-2046,14.541
541,SCXD-2nd leg-left.jpg:1353-2081,11.148
542,SCXD-2nd leg-left.jpg:1817-1956,12.673
543,SCXD-2nd leg-right.jpg:1670-1008,11.034
544,SCXD-2nd leg-right.jpg:1371-2777,12.699
545,SDBA-2nd leg-left.jpg:1956-2466,11.557
546,SDBA-2nd leg-left.jpg:1587-2607,12.36
547,SDBA-2nd leg-right.jpg:1055-1677,11.664
548,SDBA-2nd leg-right.jpg:0764-1961,12.742
549,SDVC-2nd leg-left.jpg:1277-1991,12.507
550,SDVC-2nd leg-left.jpg:1832-1845,13.677
551,SDVC-2nd leg-right.jpg:1890-1896,12.623
552,SDVC-2nd leg-right.jpg:1457-2150,13.581
553,SEVZ-2nd leg-left.jpg:1977-3779,12.823
554,SEVZ-2nd leg-left.jpg:0803-2484,13.903
555,SEVZ-2nd leg-right.jpg:1718-1655,12.919
556,SEVZ-2nd leg-right.jpg:1019-2405,13.813
557,SFBL-2nd leg-left.jpg:1115-1580,12.449
558,SFBL-2nd leg-left.jpg:2004-1293,13.789
559,SFBL-2nd leg-right.jpg:1791-1556,12.219
560,SFBL-2nd leg-right.jpg:1310-2006,13.665
561,SGBK-2nd leg-left.jpg:2190-2289,12.459
562,SGBK-2nd leg-left.jpg:1779-2505,13.659
563,SGBK-2nd leg-right.jpg:1743-1307,12.408
564,SGBK-2nd leg-right.jpg:1013-1925,13.932
565,SMVB-2nd leg-left.jpg:1206-2184,10.94
566,SMVB-2nd leg-left.jpg:1763-2225,12.371
567,SMVB-2nd leg-right.jpg:1671-1854,10.898
568,SMVB-2nd leg-right.jpg:0900-2436,12.329
569,SMXT-2nd leg-left.jpg:1002-1797,9.656
570,SMXT-2nd leg-left.jpg:1398-1721,10.546
571,SMXT-2nd leg-right.jpg:1419-1814,9.714
572,SMXT-2nd leg-right.jpg:1092-2006,10.316
573,SNCY-2nd leg-left.jpg:0983-1689,12.518
574,SNCY-2nd leg-left.jpg:1782-1541,14.137
575,SNCY-2nd leg-right.jpg:1701-1674,12.067
576,SNCY-2nd leg-right.jpg:0752-2225,13.825
577,SNDZ-2nd leg-left.jpg:1083-2160,11.814
578,SNDZ-2nd leg-left.jpg:1688-2094,13.601
579,SNDZ-2nd leg-right.jpg:1415-1902,12.066
580,SNDZ-2nd leg-right.jpg:1095-2271,13.375
581,SQCA-2nd leg-left.jpg:1289-1935,11.986
582,SQCA-2nd leg-left.jpg:1671-1967,13.817
583,SQCA-2nd leg-right.jpg:1424-2213,12.094
584,SQCA-2nd leg-right.jpg:1121-2571,13.549
585,SSQG-2nd leg-left.jpg:0804-3230,13.075
586,SSQG-2nd leg-left.jpg:2078-1392,14.956
587,SSQG-2nd leg-right.jpg:1706-1164,12.845
588,SSQG-2nd leg-right.jpg:1650-2979,14.801
589,SVLP-2nd leg-left.jpg:0608-2103,11.864
590,SVLP-2nd leg-left.jpg:1715-1847,12.764
591,SVLP-2nd leg-right.jpg:1085-1403,11.748
592,SVLP-2nd leg-right.jpg:0918-1820,12.703
593,SXDN-2nd leg-left.jpg:1566-1859,11.608
594,SXDN-2nd leg-left.jpg:2001-1782,12.02
595,SXDN-2nd leg-right.jpg:2010-2850,11.735
596,SXDN-2nd leg-right.jpg:2175-2496,12.163
597,SYKW-2nd leg-left.jpg:1721-1997,12.875
598,SYKW-2nd leg-left.jpg:2240-2022,14.282
599,SYKW-2nd leg-right.jpg:1628-0999,12.76
600,SYKW-2nd leg-right.jpg:0722-1700,14.554
601,TABC-2nd leg-left.jpg:1055-2343,11.668
602,TABC-2nd leg-left.jpg:1527-2297,12.943
603,TABC-2nd leg-right.jpg:1565-2984,11.735
604,TABC-2nd leg-right.jpg:1857-2652,12.801
605,TART-2nd leg-left.jpg:2385-1973,11.625
606,TART-2nd leg-left.jpg:2598-2288,12.84
607,TART-2nd leg-right.jpg:1650-3053,11.671
608,TART-2nd leg-right.jpg:2112-2894,12.385
609,TKBC-2nd leg-left.jpg:2108-3534,11.985
610,TKBC-2nd leg-left.jpg:1166-3515,13.297
611,TKBC-2nd leg-right.jpg:1395-1569,12.026
612,TKBC-2nd leg-right.jpg:1056-1913,13.007
613,TKSH-2nd leg-left.jpg:1091-2301,12.011
614,TKSH-2nd leg-left.jpg:1692-2268,13.656
615,TKSH-2nd leg-right.jpg:1668-1953,12.253
616,TKSH-2nd leg-right.jpg:1037-2573,13.933
617,TRCQ-2nd leg-left.jpg:1920-4058,12.143
618,TRCQ-2nd leg-left.jpg:0873-2733,13.499
619,TRCQ-2nd leg-right.jpg:1224-2943,12.272
620,TRCQ-2nd leg-right.jpg:1965-2892,13.857
621,TSNP-2nd leg-left.jpg:1370-2306,12.245
622,TSNP-2nd leg-left.jpg:1992-2211,13.541
623,TSNP-2nd leg-right.jpg:1563-1889,12.418
624,TSNP-2nd leg-right.jpg:1112-2226,13.847
625,TSPY-2nd leg-left.jpg:1089-2052,10.796
626,TSPY-2nd leg-left.jpg:1706-1961,12.034
627,TSPY-2nd leg-right.jpg:1682-2945,10.934
628,TSPY-2nd leg-right.jpg:2207-2826,12.016
629,TWQN-2nd leg-left.jpg:0863-1532,10.678
630,TWQN-2nd leg-left.jpg:1529-1284,11.673
631,TWQN-2nd leg-right.jpg:1988-1308,10.754
632,TWQN-2nd leg-right.jpg:1415-1860,11.529
633,TYRB-2nd leg-left.jpg:2157-2135,11.101
634,TYRB-2nd leg-left.jpg:2238-3108,12.238
635,TYRB-2nd leg-right.jpg:1706-1694,11.142
636,TYRB-2nd leg-right.jpg:1052-1941,12.253
637,UCYK-2nd leg-left.jpg:1643-3806,10.994
638,UCYK-2nd leg-left.jpg:0453-2525,12.269
639,UCYK-2nd leg-right.jpg:1995-2222,10.966
640,UCYK-2nd leg-right.jpg:1338-2709,12.283
641,UHRS-2nd leg-left.jpg:1688-3702,12.091
642,UHRS-2nd leg-left.jpg:1340-1829,13.36
643,UHRS-2nd leg-right.jpg:1430-3305,12.088
644,UHRS-2nd leg-right.jpg:1977-3149,13.191
645,UKOQ-2nd leg-left.jpg:0971-2429,12.684
646,UKOQ-2nd leg-left.jpg:1748-2135,14.114
647,UKOQ-2nd leg-right.jpg:1620-1674,12.695
648,UKOQ-2nd leg-right.jpg:1148-2078,14.09
649,ULBD-2nd leg-left.jpg:1667-2283,12.351
650,ULBD-2nd leg-left.jpg:2060-2294,13.952
651,ULBD-2nd leg-right.jpg:1446-2138,12.296
652,ULBD-2nd leg-right.jpg:1209-2435,13.593
653,UMXA-2nd leg-left.jpg:1497-1998,11.667
654,UMXA-2nd leg-left.jpg:2124-1979,13.037
655,UMXA-2nd leg-right.jpg:1706-2015,11.787
656,UMXA-2nd leg-right.jpg:1368-2358,13.136
657,UNBX-2nd leg-left.jpg:1185-2478,10.769
658,UNBX-2nd leg-left.jpg:1649-2468,11.935
659,UNBX-2nd leg-right.jpg:1241-1887,10.711
660,UNBX-2nd leg-right.jpg:0954-2274,12.037
661,UPBJ-2nd leg-left.jpg:1013-2358,11.699
662,UPBJ-2nd leg-left.jpg:1433-2223,12.327
663,UPBJ-2nd leg-right.jpg:1359-2351,11.877
664,UPBJ-2nd leg-right.jpg:0878-2633,12.929
665,UQVJ-2nd leg-left.jpg:1541-1682,10.887
666,UQVJ-2nd leg-left.jpg:1899-1737,12.438
667,UQVJ-2nd leg-right.jpg:2039-2174,10.882
668,UQVJ-2nd leg-right.jpg:1419-1998,12.68
669,UWVR-2nd leg-left.jpg:1905-2742,11.113
670,UWVR-2nd leg-left.jpg:1539-2687,12.458
671,UWVR-2nd leg-right.jpg:1839-1793,11.506
672,UWVR-2nd leg-right.jpg:1548-2075,12.722
673,UYSP-2nd leg-left.jpg:0953-2316,12.851
674,UYSP-2nd leg-left.jpg:1784-1782,13.987
675,UYSP-2nd leg-right.jpg:1287-2265,12.508
676,UYSP-2nd leg-right.jpg:1025-2570,13.632
677,VDBS-2nd leg-right.jpg:1505-3662,11.946
678,VDBS-2nd leg-right.jpg:1979-3312,13.536
679,VDBS-2nd legs-left.jpg:1254-2274,12.166
680,VDBS-2nd legs-left.jpg:1832-2073,13.287
681,VDVI-2nd leg-left.jpg:1377-2286,12.94
682,VDVI-2nd leg-left.jpg:1811-2163,13.551
683,VDVI-2nd leg-right.jpg:1451-2043,13.157
684,VDVI-2nd leg-right.jpg:0824-2565,14.117
685,VECM-2nd leg-left.jpg:0731-2558,11.331
686,VECM-2nd leg-left.jpg:1949-1713,12.771
687,VECM-2nd leg-right.jpg:2049-3140,11.2
688,VECM-2nd leg-right.jpg:2513-2610,12.398
689,VFCQ-2nd leg-left.jpg:1167-1805,10.125
690,VFCQ-2nd leg-left.jpg:1542-1833,11.072
691,VFCQ-2nd leg-right.jpg:1929-1734,10.062
692,VFCQ-2nd leg-right.jpg:1698-2016,11.142
693,VFPH-2nd leg-left.jpg:1502-1599,12.485
694,VFPH-2nd leg-left.jpg:2543-1517,13.822
695,VFPH-2nd leg-right.jpg:1937-1517,12.58
696,VFPH-2nd leg-right.jpg:1118-2207,13.842
697,VGLK-2nd leg-left.jpg:2205-2268,12.286
698,VGLK-2nd leg-left.jpg:1692-2406,13.599
699,VGLK-2nd leg-right.jpg:1437-2322,12.128
700,VGLK-2nd leg-right.jpg:1839-2373,13.239
701,VHBT-2nd leg-left.jpg:2325-3050,12.694
702,VHBT-2nd leg-left.jpg:1860-2982,14.042
703,VHBT-2nd leg-right.jpg:1871-2091,12.817
704,VHBT-2nd leg-right.jpg:1583-2588,14.445
705,VJOC-2nd leg-left.jpg:0903-3351,12.057
706,VJOC-2nd leg-left.jpg:1778-3180,13.465
707,VJOC-2nd leg-right.jpg:0695-2433,12.26
708,VJOC-2nd leg-right.jpg:1620-2205,13.885
709,VJTT-2nd leg-left.jpg:2375-2376,11.694
710,VJTT-2nd leg-left.jpg:1388-2877,13.193
711,VJTT-2nd leg-right.jpg:1566-1925,11.734
712,VJTT-2nd leg-right.jpg:0702-2376,12.925
713,VNSP-2nd leg-left.jpg:2511-2597,10.666
714,VNSP-2nd leg-left.jpg:1436-2717,12.448
715,VNSP-2nd leg-right.jpg:1832-1847,10.522
716,VNSP-2nd leg-right.jpg:1601-2156,12.088
717,VNVH-2nd leg- right.jpg:2361-2714,11.199
718,VNVH-2nd leg- right.jpg:1496-2495,11.995
719,VNVH-2nd leg-left.jpg:1898-3125,11.332
720,VNVH-2nd leg-left.jpg:1451-3152,12.288
721,VUNA-2nd leg-left.jpg:1251-1998,11.884
722,VUNA-2nd leg-left.jpg:1628-1914,13.743
723,VUNA-2nd leg-right.jpg:1775-2250,12.118
724,VUNA-2nd leg-right.jpg:1406-2544,13.46
725,WDBI-2nd leg-left.jpg:1605-2739,11.072
726,WDBI-2nd leg-left.jpg:1193-2972,NA
727,WDBI-2nd leg-right.jpg:1664-2241,11.208
728,WDBI-2nd leg-right.jpg:1356-2582,12.745
729,WHQS-2nd leg-left.jpg:1394-1815,11.595
730,WHQS-2nd leg-left.jpg:1926-1890,12.818
731,WHQS-2nd leg-right.jpg:1779-1623,11.434
732,WHQS-2nd leg-right.jpg:1361-1853,12.632
733,WHVM-2nd leg-left.jpg:0899-2402,12.247
734,WHVM-2nd leg-left.jpg:1374-2373,13.55
735,WHVM-2nd leg-right.jpg:1430-2357,12.393
736,WHVM-2nd leg-right.jpg:1143-2684,13.491
737,WJST-2nd leg-left.jpg:2084-2615,11.989
738,WJST-2nd leg-left.jpg:1625-2780,12.609
739,WJST-2nd leg-right.jpg:1128-2171,11.841
740,WJST-2nd leg-right.jpg:0732-2559,12.933
741,WKXK-2nd leg-left.jpg:1920-3032,11.84
742,WKXK-2nd leg-left.jpg:2297-2558,12.717
743,WKXK-2nd leg-right.jpg:1739-3105,12.072
744,WKXK-2nd leg-right.jpg:1404-2780,13.043
745,WNVZ-2nd leg-left.jpg:1500-1940,11.248
746,WNVZ-2nd leg-left.jpg:1877-1926,12.519
747,WNVZ-2nd leg-right.jpg:2031-1835,11.145
748,WNVZ-2nd leg-right.jpg:0876-2438,12.781
749,WQOI-2nd leg-left.jpg:0900-1742,12.657
750,WQOI-2nd leg-left.jpg:1755-1661,14.447
751,WQOI-2nd leg-right.jpg:2018-1605,12.703
752,WQOI-2nd leg-right.jpg:1089-2126,14.324
753,WQRK-2nd leg-left.jpg:1226-1871,11.635
754,WQRK-2nd leg-left.jpg:2058-1641,13.075
755,WQRK-2nd leg-right.jpg:1734-1967,11.605
756,WQRK-2nd leg-right.jpg:1110-2193,12.915
757,WSXA-2nd leg-left.jpg:1560-1731,10.605
758,WSXA-2nd leg-left.jpg:1940-1643,11.253
759,WSXA-2nd leg-right.jpg:1418-1647,10.705
760,WSXA-2nd leg-right.jpg:0839-2259,11.69
761,WWFJ-2nd leg-left.jpg:1130-1841,10.175
762,WWFJ-2nd leg-left.jpg:1593-1613,11.236
763,WWFJ-2nd leg-right.jpg:1610-1854,10.212
764,WWFJ-2nd leg-right.jpg:1148-2126,11.227
765,WYMS-2nd leg-left.jpg:1271-3390,10.004
766,WYMS-2nd leg-left.jpg:1865-3603,11.262
767,WYMS-2nd leg-right.jpg:1802-3477,10.104
768,WYMS-2nd leg-right.jpg:1092-3446,11.193
769,XDBU-2nd leg-right.jpg:1305-2048,11.829
770,XDBU-2nd leg-right.jpg:0998-2210,12.655
771,XKES-2nd leg-left.jpg:1967-3329,12.494
772,XKES-2nd leg-left.jpg:1491-3171,13.455
773,XKES-2nd leg-right.jpg:1509-2568,12.675
774,XKES-2nd leg-right.jpg:1008-2786,13.354
775,XMEN-2nd leg-left.jpg:1761-2070,10.291
776,XMEN-2nd leg-left.jpg:2142-1944,11.808
777,XMEN-2nd leg-right.jpg:1706-2280,10.377
778,XMEN-2nd leg-right.jpg:1433-2514,11.636
779,XNIH-2nd leg-left.jpg:2400-2909,11.007
780,XNIH-2nd leg-left.jpg:1793-2942,12.368
781,XNIH-2nd leg-right.jpg:1607-2915,10.907
782,XNIH-2nd leg-right.jpg:2072-2336,12.303
783,XOAF-2nd leg-left.jpg:1470-1736,10.096
784,XOAF-2nd leg-left.jpg:1938-1757,12.005
785,XOAF-2nd leg-right.jpg:1338-2246,10.468
786,XOAF-2nd leg-right.jpg:1046-2525,11.769
787,XQBJ-2nd leg-left.jpg:0900-1917,12.226
788,XQBJ-2nd leg-left.jpg:1466-1635,13.367
789,XQBJ-2nd leg-right.jpg:0930-1559,12.302
790,XQBJ-2nd leg-right.jpg:0755-1884,13.233
791,XQHC-2nd leg-left.jpg:0960-2928,11.547
792,XQHC-2nd leg-left.jpg:1434-1838,12.809
793,XQHC-2nd leg-right.jpg:1517-1355,11.54
794,XQHC-2nd leg-right.jpg:1371-1820,12.497
795,XRPL-2nd leg-left.jpg:1794-1376,11.68
796,XRPL-2nd leg-left.jpg:2280-1353,12.848
797,XRPL-2nd leg-right.jpg:1560-1689,11.704
798,XRPL-2nd leg-right.jpg:1107-1988,12.73
799,XVQB-2nd leg-left.jpg:0947-3141,11.228
800,XVQB-2nd leg-left.jpg:1355-1982,12.649
801,XVQB-2nd leg-right.jpg:1832-1371,11.033
802,XVQB-2nd leg-right.jpg:1191-2076,12.376
803,XWCJ-2nd leg-left.jpg:1184-2073,10.913
804,XWCJ-2nd leg-left.jpg:1866-1754,12.079
805,XWCJ-2nd leg-right.jpg:1547-3491,11.03
806,XWCJ-2nd leg-right.jpg:2474-2693,12.12
807,YAKT-2nd leg-left.jpg:1236-2406,9.187
808,YAKT-2nd leg-left.jpg:1667-2216,10.621
809,YAKT-2nd leg-right.jpg:2225-2055,9.546
810,YAKT-2nd leg-right.jpg:1367-2471,11.21
811,YBYC-2nd leg-left.jpg:1469-2478,11.826
812,YBYC-2nd leg-left.jpg:1857-2348,12.775
813,YBYC-2nd leg-right.jpg:1415-2376,11.935
814,YBYC-2nd leg-right.jpg:1166-2597,12.854
815,YCTD-2nd leg-right.jpg:1191-1463,9.852
816,YCTD-2nd leg-right.jpg:0839-3023,10.754
817,YFAT-2nd leg-left.jpg:0980-2802,13.225
818,YFAT-2nd leg-left.jpg:1838-2442,14.132
819,YFAT-2nd leg-right.jpg:1596-3228,13.256
820,YFAT-2nd leg-right.jpg:2022-2820,13.876
821,YGFO-2nd leg-right.jpg:1628-1853,10.685
822,YGFO-2nd leg-right.jpg:1475-2726,12.018
823,YMRF-2nd leg-left.jpg:1986-2721,10.201
824,YMRF-2nd leg-left.jpg:1200-2999,11.896
825,YMRF-2nd leg-right.jpg:1850-3344,10.092
826,YMRF-2nd leg-right.jpg:2322-2888,11.586
827,YNBA-2nd leg-left.jpg:0935-2126,11.933
828,YNBA-2nd leg-left.jpg:1767-1604,12.915
829,YNBA-2nd leg-right.jpg:1817-3128,11.831
830,YNBA-2nd leg-right.jpg:2148-2730,12.516
831,YNFN-2nd leg-left.jpg:2064-1782,11.669
832,YNFN-2nd leg-left.jpg:2313-2232,12.533
833,YNFN-2nd leg-right.jpg:1385-2703,11.541
834,YNFN-2nd leg-right.jpg:1886-2700,12.614
835,YNZS-2nd leg-left.jpg:1883-2273,12.354
836,YNZS-2nd leg-left.jpg:1460-2370,13.363
837,YNZS-2nd leg-right.jpg:1689-3227,12.486
838,YNZS-2nd leg-right.jpg:2052-2981,13.458
843,YSQQ-2nd leg-left.jpg:1041-2504,9.778
844,YSQQ-2nd leg-left.jpg:2090-1989,11.369
845,YSQQ-2nd leg-right.jpg:1914-2036,9.697
846,YSQQ-2nd leg-right.jpg:1137-2595,11.478
847,YUWR-2nd leg-left.jpg:1215-2040,10.594
848,YUWR-2nd leg-left.jpg:1760-1980,11.985
849,YUWR-2nd leg-right.jpg:1655-1340,10.477
850,YUWR-2nd leg-right.jpg:1406-1652,11.845
851,YYNS-2nd leg-left.jpg:1527-2087,11.9
852,YYNS-2nd leg-left.jpg:2067-2006,13.044
853,YYNS-2nd leg-right.jpg:2058-1502,12.226
854,YYNS-2nd leg-right.jpg:1506-1592,13.212
855,YZUH-2nd leg-left.jpg:1446-1731,10.014
856,YZUH-2nd leg-left.jpg:1913-1644,11.256
857,YZUH-2nd leg-right.jpg:1737-2211,10.158
858,YZUH-2nd leg-right.jpg:1127-2523,11.384
859,ZAQJ-2nd leg-left.jpg:1052-2109,9.457
860,ZAQJ-2nd leg-left.jpg:1545-2037,10.475
861,ZAQJ-2nd leg-right.jpg:1746-1613,9.362
862,ZAQJ-2nd leg-right.jpg:1038-2258,10.676
863,ZAVH-2nd leg-left.jpg:1785-2127,9.709
864,ZAVH-2nd leg-left.jpg:2193-2157,11.088
865,ZAVH-2nd leg-right.jpg:1169-1868,10.032
866,ZAVH-2nd leg-right.jpg:0936-2204,11.223
867,ZFKD-2nd leg-left.jpg:1338-2895,9.7
868,ZFKD-2nd leg-left.jpg:1248-1746,11.143
869,ZFKD-2nd leg-right.jpg:1322-1515,9.774
870,ZFKD-2nd leg-right.jpg:1116-1850,11.002
871,ZFXN-2nd leg-left.jpg:1601-2091,11.705
872,ZFXN-2nd leg-left.jpg:2027-2049,13.353
873,ZFXN-2nd leg-right.jpg:1265-1817,11.682
874,ZFXN-2nd leg-right.jpg:1079-2213,13.431
875,ZIER-2nd leg-left.jpg:1203-1823,12.545
876,ZIER-2nd leg-left.jpg:1982-1748,13.626
877,ZIER-2nd leg-right.jpg:1727-1626,12.878
878,ZIER-2nd leg-right.jpg:1083-2010,13.511
879,ZRDE-2nd leg-left.jpg:1029-2150,12.051
880,ZRDE-2nd leg-left.jpg:1685-1962,13.62
881,ZRDE-2nd leg-right.jpg:1809-2652,12.463
882,ZRDE-2nd leg-right.jpg:1118-2921,14.001
883,ZSUF-2nd leg-left.jpg:1004-1875,9.882
884,ZSUF-2nd leg-left.jpg:1371-1811,11.174
885,ZSUF-2nd leg-right.jpg:1739-1856,10.147
886,ZSUF-2nd leg-right.jpg:1521-2103,11.41
887,ZVNV-2nd leg-left.jpg:1481-3938,12.091
888,ZVNV-2nd leg-left.jpg:1311-2037,13.274
889,ZVNV-2nd leg-right.jpg:1914-3530,12.268
890,ZVNV-2nd leg-right.jpg:2234-2895,13.164
891,ZWYP-2nd leg-left.jpg:2498-3315,12.471
892,ZWYP-2nd leg-left.jpg:1865-3336,13.765
893,ZWYP-2nd leg-right.jpg:1961-2040,12.068
894,ZWYP-2nd leg-right.jpg:1268-2274,13.501
1,YRUA-2nd leg-left.jpg:2151-3200,11.448
2,YRUA-2nd leg-left.jpg:1593-3123,12.238
3,YRUA-2nd leg-right.jpg:2064-1607,11.367
4,YRUA-2nd leg-right.jpg:1728-1908,12.203
5,YRUH-2nd leg-left.jpg:0617-1895,12.441
6,YRUH-2nd leg-left.jpg:1640-1455,13.672
7,YRUH-2nd leg-right.jpg:2100-1776,12.15
8,YRUH-2nd leg-right.jpg:0911-2271,13.51
